书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,用户标签,出版社
https://book.douban.com/subject/1118912/,https://img2.doubanio.com/view/subject/s/public/s1219881.jpg,中外广告史,站在当代视角的全面回顾,5.9,129人,陈培爱 / 中国物价出版社 / 2002-8-1 / 28.00元,《中外广告史:站在当代视角的全面回顾》分中外两部分，中国广告史部分上自原始社会下至20世纪未，按照历史进程描述了广告在我国的发生、发展，并深入分析了其规律，... ,广告&教材&专业书&广告学&课本&大学课本&历史,中国物价出版社
https://book.douban.com/subject/6749472/,https://img2.doubanio.com/view/subject/s/public/s6815023.jpg,赖声川的创意学, ,8.1,2811人,赖声川 / 广西师范大学出版社 / 2011-8 / 39.80元,暂无,创意&赖声川&艺术&设计&戏剧&文化&思维&台湾,广西师范大学出版社
https://book.douban.com/subject/27088581/,https://img2.doubanio.com/view/subject/s/public/s29494712.jpg,品牌广告手册,从策略到执行全实战指南,7.9,178人,中信出版社 / 2017-7 / 48.00,好的广告对于受众的影响力，就像变魔术一样，看过了，听过了，广告的内容就进入了受众的心里，广告的目的也就此达到。而品牌广告对于广告从业者来说，是高起点，却也是... ,广告&文案&广告创意&营销&商业&好书，值得一读&我想读这本书&很值得推荐的一本书,中信出版社
https://book.douban.com/subject/34969798/,https://img1.doubanio.com/view/subject/s/public/s33575649.jpg,政务新媒体,引爆指尖上的“政能量”,暂无,少于10人,袁国宝 / 中国经济出版社 / 2020-1-1 / 58元,移动互联网时代，政务新媒体在加速转变政府职能、推动服务型政府建设、探索社会治理新模式，提高社会治理能力等方面爆发出惊人的能量，成为党和政府廉洁群众、沟通群众... ,新媒体&广告,中国经济出版社
https://book.douban.com/subject/3535047/,https://img2.doubanio.com/view/subject/s/public/s3967022.jpg,广告写作的艺术,历史上最杰出的五位广告大师的创作哲学,暂无,少于10人,丹尼斯·海金斯 / 劉毅志 / 滾石文化股份有限公司 / 1997/11/01,威廉伯恩巴克（William Bernbach）、李奧貝納（Leo Burnett）﹑喬治葛里賓（George Gribbin）、大衛奧格威（David O... ,广告&文案&营销&设计&营销管理,滾石文化股份有限公司
https://book.douban.com/subject/30359753/,https://img9.doubanio.com/view/subject/s/public/s29903736.jpg,深度粉销：高转化、高复购的用户运营黄金法则, ,5.9,144人,丁丁 / 人民邮电出版社 / 2018-10 / 59.80,硅谷创业教父保罗·格雷厄姆的名言：对于一个新产品来说，100个铁粉，比10000个觉得你还可以的用户要好非常多。樊登在创办樊登读书时，信心来自于“一千铁粉原... ,营销&策划&商业&销售&文案&广告&运营,人民邮电出版社
https://book.douban.com/subject/26393802/,https://img9.doubanio.com/view/subject/s/public/s28118484.jpg,廣告表示：╴╴╴。,老牌子．時髦貨．推銷術，從日本時代廣告看見台灣的摩登生活,8.7,48人,陳柔縉 / 麥田 / 2015-7 / NT$990,暂无,设计&广告&台湾&日本&歷史&绘本&台版&生活,麥田
https://book.douban.com/subject/10531533/,https://img9.doubanio.com/view/subject/s/public/s8950084.jpg,管理品牌资产,管理品牌资产,7.8,354人,戴维·阿克 / 吴进操、常小虹 / 机械工业出版社 / 2012-3 / 42.00元,《品牌三部曲1:管理品牌资产》是著名的“品牌三部曲”的第一部，同时也是开创和奠基之作，《创建强势品牌》和（品牌领导）的理论观点均生发于此。通过深入细致地研究... ,品牌&营销&品牌管理&管理&广告&市场营销&商业&marketing,机械工业出版社
https://book.douban.com/subject/2282191/,https://img3.doubanio.com/view/subject/s/public/s2782580.jpg,让创意更有黏性, ,7.9,529人,奇普•希思、丹•希思 / 雷静 / 中信出版社 / 2007-11 / 36.00元,这个以色列研究组为广告所做的工作，就是这本书试图为你的创意所做的。我们会给你一些建议，使你的创意更具创造性，对听众更有影响力。我们列出的6条原则的清单就是为... ,创意&广告&思维&心理学&创新&设计&营销&管理,中信出版社
https://book.douban.com/subject/1129681/,https://img9.doubanio.com/view/subject/s/public/s1311795.jpg,创意人,创意思考的自我训练,7.9,54人,詹宏志 / 人民交通出版社 / 2003-9-1 / 18.00元,暂无,创意&詹宏志&思维&广告&设计&台湾&经济学&文案,人民交通出版社
https://book.douban.com/subject/3268822/,https://img2.doubanio.com/view/subject/s/public/s29013312.jpg,传播学总论,传播学总论,7.2,421人,胡正荣、段鹏、张磊 / 清华大学出版社 / 2008-10-1 / 35.00元,传播学总论》自1997年出版以来，获得广泛好评，曾获得北京市第五届哲学社会科学成果二等奖。对应课程“传播学概论”于2007年被评为国家级精品课程。修订版注重... ,传播学&考研&传播&广告,清华大学出版社
https://book.douban.com/subject/1614552/,https://img2.doubanio.com/view/subject/s/public/s2654891.jpg,广告创意教程, ,7.3,27人,王健 / 北京大学出版社 / 2004-11 / 66.00元,本书的最大特色，是在创新思想指导下对广告创意的全过程进行梳理和解析。该书在大量资料和600余幅图片的基础上，深入探讨了新经济时代广告创意的文化意义、广告创意... ,广告学&广告&创意&平面设计&设计,北京大学出版社
https://book.douban.com/subject/5311622/,https://img3.doubanio.com/view/subject/s/public/s6462980.jpg,蓝海战略, ,8.6,386人,W.钱·金、勒妮·莫博涅 / 吉宓 / 商务印书馆 / 2010-8 / 49.00元,《蓝海战略(哈佛经管图书简体中文版)》内容简介：企业为了寻求持久的、获利性的增长，往往与其对手针锋相对地竞争。它们为竞争优势而战，为市场份额而战，为实现差异... ,商业&战略&管理&营销&管理学&思维&创业&广告,商务印书馆
https://book.douban.com/subject/27103965/,https://img1.doubanio.com/view/subject/s/public/s29510149.jpg,重拾好奇心,让你不会被机器取代的关键,8.7,21人,伊恩‧莱斯里 / 新乐园 / 2017-1-1,好奇心在中古世紀是禁忌般的存在，在西方歷史中時常被視為是干擾心靈的邪念之一。在啟蒙運動時期，歐洲社會對於好奇心不再帶有偏見，反而認為它是能夠開展人類未來的利... ,思维&创意&好奇心&广告&成长&社科&好书，值得一读&2017,新乐园
https://book.douban.com/subject/3262687/,https://img2.doubanio.com/view/subject/s/public/s27407331.jpg,廣告101, ,8.0,50人,吳博林 / etpress出版 / 08年7月 / $88,暂无,广告&香港&設計,etpress出版
https://book.douban.com/subject/35539681/,https://img3.doubanio.com/view/subject/s/public/s33954640.jpg,常识工作法, ,7.0,68人,[美] 马丁·林斯特龙 / 中信出版社 / 2021-8-1 / 69,马丁·林斯特龙是全球著名的管理顾问，在对全球100强企业的长期观察中，他发现，大部分团队低效、失控、员工归属感低弱的根源是组织、员工和消费者之间的脱节导致的... ,职场&管理&思维&方法论&美国&经管文&2021&人生,中信出版社
https://book.douban.com/subject/10828002/,https://img3.doubanio.com/view/subject/s/public/s11136690.jpg,游戏改变世界,游戏化如何让现实变得更美好,7.9,5653人,[美] 简•麦戈尼格尔（Jane McGonigal） / 闾佳 / 浙江人民出版社 / 2012-9 / 59.90元,◆《游戏改变世界》是著名未来学家、TED大会新锐演讲者简•麦戈尼格尔探索互联时代重要趋势的最新力作。在书中，作者指出：游戏可以弥补现实世界的不足和缺陷，游戏... ,游戏&心理学&互联网&思维&游戏化&社会学&游戏设计&设计,浙江人民出版社
https://book.douban.com/subject/34912490/,https://img9.doubanio.com/view/subject/s/public/s33535045.jpg,爆款文案写作训练手册（一句好文案，胜过1000个销售高手！7天教你写出有灵魂的文案。), ,,10人,福蕴著 / 北京理工大学出版社 / 49.8元,暂无,文案&广告&商业&营销,北京理工大学出版社
https://book.douban.com/subject/30288167/,https://img2.doubanio.com/view/subject/s/public/s29833303.jpg,内容是营销之本,内容营销策略的实用指南,5.6,21人,[美] 丽贝卡·利布、[美] 贾米·西曼斯基 / 王晔 / 中信出版社 / 2018-7-1,暂无,营销&广告&传媒&随笔&美国&小说&商业,中信出版社
https://book.douban.com/subject/1209080/,https://img2.doubanio.com/view/subject/s/public/s1541323.jpg,国际4A广告公司基本操作流程, ,7.1,260人,朱海松 编著 / 广东经济出版社 / 2002-3 / 18.00元,这本书的内容是广告公司运作的一些基本方法，是广告公司部门内的操作方法和部门之间的操作流程。关于客户部的内容主要是基于国际广告公司，特别是美国广告公司的客户部... ,广告&策划&创意&管理&广告学,广东经济出版社
https://book.douban.com/subject/1101268/,https://img9.doubanio.com/view/subject/s/public/s1200954.jpg,新定位, ,7.6,777人,[美] 杰克·特劳特、史蒂夫·瑞维金 / 李正栓、贾纪芳 / 中国财政经济出版社 / 2002-10 / 39.80元,《新定位》主要围绕三大核心话题展开：一、“如何寻找好的定位”。作者借鉴心理学及生命科学的最新成果，提出营销定位的诸种心理原则及其误区。二、“如何进行再定位”... ,营销&定位&特劳特&市场营销&商业&管理&战略&广告,中国财政经济出版社
https://book.douban.com/subject/1979132/,https://img1.doubanio.com/view/subject/s/public/s2187207.jpg,此乃广告书, ,7.7,271人,林永强 / 华夏出版社  2007-1出版；龙媒选书； / 2007-1-23上架    简体中文 / 39.00元,暂无,广告&创意&设计&艺术&杂文,华夏出版社
https://book.douban.com/subject/5323008/,https://img9.doubanio.com/view/subject/s/public/s6933046.jpg,超越平凡的平面设计,版式设计原理与应用,8.7,1822人,[美] 麦克韦德 / 人民邮电出版社 / 2010-9-1 / 49.00元,本书是美国著名平面设计师John McWade的第二本有关平面设计的著作。与《超越平凡的平面设计——怎样做好版式》一样，本书也是享誉全球的Before&amp;Af... ,平面设计&设计&版式设计&艺术&版式&Design&美国&交互设计,人民邮电出版社
https://book.douban.com/subject/34858779/,https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif,麦迪逊大道之王,大卫·奥格威传,暂无,少于10人,[美]肯尼思·罗曼 / 张小琴 / 中信出版集团 / 2019-10 / 58.00元,暂无,广告&奥美&大卫·奥格威&平面设计,中信出版集团
https://book.douban.com/subject/30434565/,https://img2.doubanio.com/view/subject/s/public/s29979873.jpg,故事思维：如何解读人心，说出动人故事, ,6.4,48人,[美] 凯文·艾伦 / 刘盈君 / 后浪丨江西人民出版社 / 2019-2 / 42.00元,暂无,营销&故事&广告&思维&后浪&方法&美国&写作,后浪丨江西人民出版社
https://book.douban.com/subject/1090177/,https://img9.doubanio.com/view/subject/s/public/s26721414.jpg,现代广告通论, ,7.2,15人,丁俊杰 / 中国市场出版社（原中国物价出版社） / 1997-7 / 26.80元,现代广告通论：对广告运作原理的重新审视，ISBN：9787800706622，作者：丁俊杰著 ,广告&经典&教材&传播学&考研&书籍,中国市场出版社
https://book.douban.com/subject/3774728/,https://img2.doubanio.com/view/subject/s/public/s9383772.jpg,广告的没落 公关的崛起, ,6.8,326人,[美] 艾·里斯、劳拉·里斯 / 寿雯 / 山西人民出版社 / 2009-5 / 32.00元,《广告的没落 公关的崛起-彻底颠覆营销传统的公关圣经(修订版)》提供了一个全新的视角，给那些迷信广告的人泼了一盆凉水，同时也打破了市场营销中最大的神话之一：... ,公关&广告&营销&商业&传播&定位&品牌&市场营销,山西人民出版社
https://book.douban.com/subject/5477079/,https://img1.doubanio.com/view/subject/s/public/s4757159.jpg,How to Put Your Book Together and Get a Job in Advertising, ,暂无,少于10人,"Paetro, Maxine / 2010-8 / 238.00元","In print for over thirty years, this is the advertising industry bible and ins... ",设计&广告&创意, 
https://book.douban.com/subject/20397841/,https://img9.doubanio.com/view/subject/s/public/s24433434.jpg,愛上香港,透析品牌策略與marketing策劃,暂无,少于10人,吳博林 / 經濟日報出版社 / 2012-10-10 / 128,暂无,香港&广告&taiban&marketing,經濟日報出版社
https://book.douban.com/subject/25976087/,https://img1.doubanio.com/view/subject/s/public/s27453328.jpg,游戏化革命：未来商业模式的驱动力, ,7.1,54人,[美]盖布·兹彻曼、[美]乔斯琳·林德 / 应皓 / 中国人民大学出版社有限公司 / 2014-8-1 / CNY 59.00,暂无,游戏化&互联网&商业&新经济&游戏&思维&管理&程序设计,中国人民大学出版社
https://book.douban.com/subject/34881818/,https://img9.doubanio.com/view/subject/s/public/s33515694.jpg,かわいい! パケ買いデザイン, ,暂无,少于10人,竹下けいこ / 2019-6-17,暂无,设计&日本&广告&营销&可爱&design&2019, 
https://book.douban.com/subject/2329883/,https://img1.doubanio.com/view/subject/s/public/s29601898.jpg,Then We Set His Hair on Fire,Insights and Accidents from a Hall-Of-Fame Career in Advertising,暂无,少于10人,Phil Dusenberry / Portfolio / 2005-9-9 / GBP 24.95,暂无,创意&广告&Marketing&营销&市场营销&商业,Portfolio
https://book.douban.com/subject/1030429/,https://img1.doubanio.com/view/subject/s/public/s1181808.jpg,世界著名广告作品分析, ,暂无,少于10人,祁聿民、等 / 经济科学出版社 / 1998-05 / 18.00元,暂无,广告&科普&社会&文化&嗯&中国,经济科学出版社
https://book.douban.com/subject/1139763/,https://img2.doubanio.com/view/subject/s/public/s4259311.jpg,世界大战中的宣传技巧, ,8.1,637人,哈罗德·D·拉斯韦尔 (Harold D.Lasswell) / 田青、张洁 / 中国人民大学出版社 / 2003-10-1 / 32.00元,第一次世界大战刚刚过去几年，《世界大战中的宣传技巧》的作者便以价值中立的态度、对人类首次“总体战”中英、法、德、美等主要交战国的宣传策略及其效果进行了全面和... ,传播学&新闻传播学&传播&战争&舆论&传媒&新闻传播&经典,中国人民大学出版社
https://book.douban.com/subject/1357098/,https://img1.doubanio.com/view/subject/s/public/s29907958.jpg,天下沒有懷才不遇這回事, ,7.6,174人,包益民、劉永毅（撰文採訪） / 圓神 / 20041130,暂无,创意&设计&台湾&思考&广告&Design&随笔&臺灣,圓神
https://book.douban.com/subject/3744558/,https://img1.doubanio.com/view/subject/s/public/s3793139.jpg,奥美的数字营销观点,新媒体与数字营销指南,7.1,573人,[美] 肯特·沃泰姆、[美] 伊恩·芬威克 / 台湾奥美互动营销公司 / 中信出版社 / 2009-6 / 45.00元,目前，媒体的数字化给营销人带来了重大影响。新媒体世界具有多重特性，它赋予企业大量机会，同时也带来挑战。营销人有了数量空前的方式来与消费者互动。然而，许多人面... ,营销&奥美&广告&新媒体&传媒&公关&互联网&网络,中信出版社
https://book.douban.com/subject/2152760/,https://img2.doubanio.com/view/subject/s/public/s2607762.jpg,One Great Insight Is Worth a Thousand Good Ideas,An Advertising Hall-of-Famer Reveals the Most Powerful Secret in Business,暂无,少于10人,Phil Dusenberry / Portfolio Trade / 2006-10-03 / USD 14.95,暂无,广告&营销&创意,Portfolio Trade
https://book.douban.com/subject/26378558/,https://img3.doubanio.com/view/subject/s/public/s28060840.jpg,顶尖创意,房地产营销软文创作思路、技巧与范例全书,暂无,少于10人,房梁工作室 / 人民邮电出版社 / 2014-8,暂无,营销&写作技巧&广告&中国&广告学&2014,人民邮电出版社
https://book.douban.com/subject/25836351/,https://img2.doubanio.com/view/subject/s/public/s27227892.jpg,广告, ,7.2,393人,[英国] 温斯顿•弗莱彻 / 张罗 陆赟 / 译林出版社 / 2014-2 / 25.00元,广告业创造出了一个又一个神话，但人们对这个行业的误解从未消除。人们普遍认为，广告法力无边，花费惊人，且常常挑战道德底线。对于广告的历史和现状我们从未彻底了解... ,牛津通识读本&广告&传播学&科普&社科&文化&商业&通识,译林出版社
https://book.douban.com/subject/3520832/,https://img3.doubanio.com/view/subject/s/public/s10384060.jpg,什么是品牌设计, ,7.4,100人,马修·赫利 / 胡蓝云 / 2009-2 / 88.00元,《什么是品牌设计》探讨了专业人士与品牌抽象概念。文化及属性之间的复杂关系，同时还解决了包装设计、标志制作和网络科技方面的具体细节，一直以来，这些都是设计师和... ,设计&品牌设计&品牌&Design&广告&平面设计&管理&设计哲学, 
https://book.douban.com/subject/35321153/,https://img9.doubanio.com/view/subject/s/public/s33799105.jpg,虽然痛苦到崩溃，却无法辞职的理由, ,7.4,291人,（日） 汐街可奈 / 著、（日）结城裕 / 协助执笔 / 王静怡 / 北京联合出版公司|青豆书坊 / 2021-1 / 46.80元,暂无,职场&漫画&心理学&日本&文学&虚构&经典&广告,北京联合出版公司|青豆书坊
https://book.douban.com/subject/20437314/,https://img2.doubanio.com/view/subject/s/public/s24493911.jpg,镜像,韩家英设计,8.0,29人,韩家英 / 湖南人民出版社 / 2012-11 / 280.00元,《镜像:韩家英设计》主要内容包括：作为图像的文字；《天涯》；韩家英；设计.文化；设计.生活；镜像韩家英设计解读；一种东西方后现代主义设计文化交流的表征等。《... ,设计&平面设计&艺术设计&广告&艺术&Art,湖南人民出版社
https://book.douban.com/subject/20261700/,https://img9.doubanio.com/view/subject/s/public/s24410865.jpg,好战略，坏战略, ,8.2,897人,理查德·鲁梅尔特 / 蒋宗强 / 中信出版社 / 2012-10 / 68.00元,暂无,战略&商业&管理&战略管理&思维&方法论&经管&营销,中信出版社
https://book.douban.com/subject/26476872/,https://img2.doubanio.com/view/subject/s/public/s28296111.jpg,爱看书的广告, ,7.6,33人,范用 编 / 生活·读书·新知三联书店 / 2015-9 / 38.00,本书内容分为三部分，即“广告文字”“广告式样”“书籍广告谈”。广告文字主要收入鲁迅、叶圣陶、巴金、胡风等名家作品，以及20世纪三四十年代文化生活出版社、北新... ,广告&文化&三联&出版&书&编辑&书话&*三联@北京*,生活·读书·新知三联书店
https://book.douban.com/subject/5274953/,https://img9.doubanio.com/view/subject/s/public/s6225004.jpg,媒介即讯息及其他50条荒谬的广告法则, ,7.2,30人,盖伦 编 / 王黎辉 / 2010-8 / 29.50元,《媒介即讯息及其他50条荒谬的广告法则》内容简介：广告既被称为20世纪最伟大的艺术形式，也被称为人类有史以来自己创造的体积最庞大的恶魔。无论你是相信一种叫做... ,广告&设计&广告学&麦克卢汉&設計&文化&非虚构, 
https://book.douban.com/subject/26773835/,https://img1.doubanio.com/view/subject/s/public/s28636408.jpg,设计师不读书, ,6.6,182人,奥斯汀·豪 / 一熙 / 重庆大学出版社 / 2015-7-24 / 35,创意总监、广告撰稿人和设计者奥斯汀·豪，曾荣获广告创意领域最高荣誉“One Show”金铅笔奖，他将近年与广告界设计师好友们的定期来信集结成书。奥斯汀•豪主... ,设计&广告&视觉传达&创意&美国&启发&思想,重庆大学出版社
https://book.douban.com/subject/6518072/,https://img9.doubanio.com/view/subject/s/public/s6567184.jpg,广告设计, ,7.1,16人,潘强 / 2011-6 / 55.00元,根据广告设计的基本功能和应用特色，潘强编著的《广告设计》分为广告设计要素、广告设计原则、广告的分类、广告形式设计、广告创意设计和广告应用媒介6章。每一章都有... ,平面设计&广告&平面&设计&案例, 
https://book.douban.com/subject/31053652/,https://img2.doubanio.com/view/subject/s/public/s33561701.jpg,符号战争：广告叙事与图像解读, ,暂无,少于10人,[美] 罗伯特·戈德曼、[美] 斯蒂芬·帕普森 / 王柳润 / 湖南美术出版社 / 2018-10 / 68.00元,暂无,视觉文化&哲学&社会学&广告&设计&艺术&美国&文化,湖南美术出版社
https://book.douban.com/subject/33437014/,https://img3.doubanio.com/view/subject/s/public/s32312710.jpg,超级广告人创意心得, ,8.1,88人,大创意PITCHINA / 广西师范大学出版社 / 2019-5 / 68.00,在如今这个时代，任何传统单一的营销模式都很难帮助一个品牌达成“品效合一”的目标，因此需要通过一套“营销组合拳”，在市场中形成“轰炸”效果。这套组合拳当中包含... ,广告&广告创意&文案&创意&广西师范大学出版社&商业&设计,广西师范大学出版社
https://book.douban.com/subject/26949945/,https://img9.doubanio.com/view/subject/s/public/s29266224.jpg,营销管理,（第15版·黑白版）,9.0,189人,[美]菲利普•科特勒 (Philip Kotler)、[美]凯文•莱恩•凯勒 (Kevin Lane Keller) / 何佳讯、于洪彦、牛永革、徐岚、董伊人 / 格致出版社 / 2016-7-1 / 80.00,一个学科的确立总伴随着伟大思想者和他极富盛名的著作出现，如同亚当?斯密的《国富论》之于经济学，彼得?德鲁克的《管理：任务、责任、实践》之于管理学。对于营销学... ,营销&市场营销&商业&企业管理&管理&思维&工具书&管理学,格致出版社
https://book.douban.com/subject/30336344/,https://img9.doubanio.com/view/subject/s/public/s29879516.jpg,圖解行銷基本力,500個行銷概念全圖解,暂无,少于10人,野上真一 / 張嘉芬 / 商周出版 / 380 TWD,暂无,广告&台版&藏书&营销&子&品牌,商周出版
https://book.douban.com/subject/5482329/,https://img1.doubanio.com/view/subject/s/public/s29839158.jpg,How Brands Grow,What Marketers Don't Know,8.6,101人,Byron Sharp / Oxford University Press / 2010-3-11 / GBP 22.50,This book provides evidence-based answers to the key questions asked by market... ,营销&Marketing&商业&品牌&广告&英文原版,Oxford University Press
https://book.douban.com/subject/30489950/,https://img3.doubanio.com/view/subject/s/public/s30026340.jpg,托尼克：设计为何, ,8.5,120人,[荷]格特·斯塔尔、托尼克 / 周安迪 等 / 上海文艺出版社 / 2019-3-1 / 258,暂无,设计&艺术设计&平面设计&荷兰&艺术&广告&*上海文艺出版社*,上海文艺出版社
https://book.douban.com/subject/2109795/,https://img3.doubanio.com/view/subject/s/public/s2513320.jpg,欲望的想像,1920-1930年代《申报》广告的文化史研究,6.8,59人,王儒年 / 上海人民出版社 / 2007-03-01 / 25.00元,近二十年来，知识分子研究成为中国学术界研究的一个重要热点。这一热点开始于1980年代中后期的“文化热”，也就是后来被称为第二次“五四”新启蒙运动。在新启蒙运... ,广告&历史&文化&中国近代史&文化史&近代史,上海人民出版社
https://book.douban.com/subject/1129229/,https://img9.doubanio.com/view/subject/s/public/s1281174.jpg,户外广告, ,7.5,12人,樊志育 / 第1版 (2005年3月1日) / 2003-8 / 40.0,暂无,广告&休闲,第1版 (2005年3月1日)
https://book.douban.com/subject/27155174/,https://img9.doubanio.com/view/subject/s/public/s29560354.jpg,我怎么没想到?显而易见的商业智慧, ,6.4,45人,（美）罗伯特?厄普德格拉夫（Robert R. Updegraff） / 侯德夫 / 机械工业出版社 / 2017-10 / 35.00,暂无,商业&思维方式&思维&方法论&市场营销&定位&个人成长&销售,机械工业出版社
https://book.douban.com/subject/26866492/,https://img9.doubanio.com/view/subject/s/public/s29022084.jpg,非传统营销,营销专家不知道的品牌成长定律,7.4,174人,拜伦·夏普 (Byron Sharp) / 麦青(Mandy) / 中信出版社 / 2016-7-1 / 39.00,《非传统营销：营销专家不知道的品牌成长定律》苹果公司顾客的高忠诚度只是一种错觉？哈雷摩托车主和谷物早餐顾客有什么根本差别？麦当劳、肯德基和必胜客是竞争对手吗... ,营销&市场营销&商业&marketing&品牌&思维&心智&管理,中信出版社
https://book.douban.com/subject/24523626/,https://img1.doubanio.com/view/subject/s/public/s28312208.jpg,点子都是偷来的,10個沒人告訴過你的創意撇步,8.0,146人,奧斯汀．克隆 / 張舜芬、錢佳緯 / 遠流 / 2012-2-28 / 76.35,暂无,创意&设计&思维模式&广告&设计理论&创业&美国&艺术,遠流
https://book.douban.com/subject/26915043/,https://img3.doubanio.com/view/subject/s/public/s29151120.jpg,消费者行为学：中国消费者透视（第二版）, ,7.8,19人,卢泰宏、周懿瑾 / 中国人民大学出版社 / 2015-7-1,"《消费者行为学：中国消费者透视》（第二版）尝试建构移动互联网时代的数字化消费者行为学,并且保持深化了第一版确立的两大特征，以最新的专业内容，以及建立更强的互... ",消费者行为学&心理学&营销&心理&社会学&思维&中国&广告,中国人民大学出版社
https://book.douban.com/subject/35169138/,https://img2.doubanio.com/view/subject/s/public/s33748892.jpg,亲爱的作者，您有一封退稿信, ,7.4,211人,[意] 里卡尔多 • 博齐（Riccardo Bozzi）  /著、[意] 贾恩卡洛 • 阿斯卡里（Giancarlo Ascari）/绘、[意] 皮娅 • 瓦伦蒂尼斯（Pia Valentinis）/绘 / 徐阳 / 低音 • 北京联合出版公司 / 2020-9 / 49.80,暂无,创意&文学&文案写作&意大利&小说&外国文学&心理&广告,低音 • 北京联合出版公司
https://book.douban.com/subject/26857846/,https://img2.doubanio.com/view/subject/s/public/s28984762.jpg,销售洗脑,把逛街者变成购买者的8条黄金法则,7.6,642人,[美] 哈里•弗里德曼（Harry J.Friedman） / 施轶 / 中信出版社 / 2016-8-18,暂无,销售&营销&管理&商业&职场&市场营销&樊登读书会,中信出版社
https://book.douban.com/subject/5453687/,https://img9.doubanio.com/view/subject/s/public/s7535416.jpg,The Man Who Sold America,The Amazing  Story of Albert D. Lasker and the Creation of the Advertising Century,暂无,少于10人,Jeffrey L. Cruikshank、Arthur W. Schultz / Harvard Business Review Press / 2010-8-12 / 195.00元,We're living in the Age of Persuasion. Leaders and organizations of all kinds ... ,广告&传记,Harvard Business Review Press
https://book.douban.com/subject/1043322/,https://img1.doubanio.com/view/subject/s/public/s23830728.jpg,拉斯克尔的广告历程, ,8.3,54人,[美]  阿尔伯特·拉斯克尔 / 焦向军、韩骏 / 新华出版社 / 1998-1 / 13.80元,拉斯克尔的广告历程，ISBN：9787501142279，作者：（美）阿尔伯特·拉斯克尔（Albert Davis Lasker）著；焦向军，韩骏译 ,广告&营销&经典&管理&创意&广告学,新华出版社
https://book.douban.com/subject/1957760/,https://img3.doubanio.com/view/subject/s/public/s1975330.jpg,北京上海广州广告人求职指南, ,,10人,郑晓燕、任伟 / 岭南美术出版社 / 2004-11 / 22.8,暂无,广告&入门&设计&藝術設計私生活,岭南美术出版社
https://book.douban.com/subject/1082241/,https://img3.doubanio.com/view/subject/s/public/s6779070.jpg,广告学, ,8.8,24人,[美]托马斯·C.奥吉恩[ThomasC.O / 机械工业 / 2002-5 / 358.00元,暂无,广告学&广告&传媒&管理&教材&商业&人力资源,机械工业
https://book.douban.com/subject/1012611/,https://img2.doubanio.com/view/subject/s/public/s1988393.jpg,乌合之众,大众心理研究,8.2,113852人,[法] 古斯塔夫·勒庞 / 冯克利 / 中央编译出版社 / 2011-5-1 / 16.00元,古斯塔夫・勒庞 Gustave Le Bon(1841-1931) 法国著名社会心理学家。他自1894年始，写下一系列社会心理学著作，以本书最为著名；在社会... ,心理学&社会心理学&群体心理学&乌合之众&大众心理&社会学&心理&社会,中央编译出版社
https://book.douban.com/subject/30334854/,https://img2.doubanio.com/view/subject/s/public/s33581451.jpg,微文案,碎片时代的文案创意手册,7.1,93人,朱冰,暂无,文案&广告&创意&营销&写作&商业&2020&教育, 
https://book.douban.com/subject/3004295/,https://img9.doubanio.com/view/subject/s/public/s2959546.jpg,美国伟大广告人, ,6.7,56人,林升梁 / 中国经济出版社 / 2008-2 / 49.80元,《美国伟大广告人》的出版，给国内广告界带来了新的启迪和借鉴，作者从传记的角度展现这些伟大广告人丰富多彩的人生历程，人们可以从中获得对广告的认识和最感性的广告... ,广告&传记&人物传记&设计&美国&书,中国经济出版社
https://book.douban.com/subject/25663883/,https://img9.doubanio.com/view/subject/s/public/s26969066.jpg,品牌22律, ,7.9,244人,（美）艾•里斯（Al Ries）、劳拉•里斯（Laura Ries） / 寿雯 / 机械工业出版社 / 2013-8 / 35.00,书中看似简单的“定律”蕴含了大师多年的实战心得；同时，本书所列“定律”起源于当前企业创建品牌过程中的普遍误区，针针见血，发人深省。从某种意义上讲，与其说这是... ,品牌&营销&商业&管理&战略&品牌管理&定位&广告,机械工业出版社
https://book.douban.com/subject/1949581/,https://img9.doubanio.com/view/subject/s/public/s2614066.jpg,The Golden Age of Advertising - The 70s, ,8.4,30人,Jim Heimann、Steve Heller / Taschen / 2006-02-28 / $ 12.99,暂无,设计&广告&传媒&书,Taschen
https://book.douban.com/subject/2324366/,https://img1.doubanio.com/view/subject/s/public/s2926937.jpg,广告拜物教, ,7.6,3051人,李欣频 / 电子工业出版社 / 2008-1 / 49.80元,暂无,李欣频&广告&文案&创意&台湾&设计&文化&经管,电子工业出版社
https://book.douban.com/subject/35552655/,https://img2.doubanio.com/view/subject/s/public/s33968562.jpg,李诞脱口秀工作手册, ,7.2,7847人,李诞 / 江苏凤凰文艺出版社 / 2021-8-20 / 42元,脱口秀行业的大部分工作，都和创作有关。创意看似是智力活儿，其实是体力活儿，归根结底是苦力活儿。李诞从脱口秀编剧做起，线上线下，台前幕后，该干的不该干的，只要... ,脱口秀&李诞&方法论&创作&思维&创意&个人管理&自媒体,江苏凤凰文艺出版社
