书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者,出版社
https://book.douban.com/subject/2341113/,https://img2.doubanio.com/view/subject/s/public/s2876882.jpg,走进我的交易室, ,8.5,594人,［美］亚历山大·艾尔德 / 鲍烈 / 地震出版社 / 2007-11 / 68.00元,你一定能成功地交易。以前有过成功的先例，现在，就在今天，在世界各地也有成功的案例。如果你热爱学习，如果你敢于承担必要的风险。如果你被它巨大的回报所吸引，并且... ,亚历山大·艾尔德,地震出版社
https://book.douban.com/subject/3812826/,https://img9.doubanio.com/view/subject/s/public/s3857656.jpg,股市投资致富之道, ,8.0,217人,（美）菲利普·A.费雪 著 / 刘寅龙 译 / 广东经济 / 2009-7 / 32.00元,本书是老费雪经典名著《怎样选择成长股》的姊妹篇，对于《怎样选择成长股》所提出的很多重要投资理念，本书在深度和广度上均有所突破，可以说是其投资的实践篇或投资的... ,菲利普·A.费雪 著,广东经济
https://book.douban.com/subject/26838502/,https://img2.doubanio.com/view/subject/s/public/s28904903.jpg,一个投资家的20年, ,7.4,530人,杨天南 / 机械工业出版社 / 2016-7 / 69.00,暂无,杨天南,机械工业出版社
https://book.douban.com/subject/21966340/,https://img9.doubanio.com/view/subject/s/public/s26599606.jpg,金融心理学, ,7.3,595人,特维德 / 周为群 / 中信出版社 / 2013-4 / 66.00元,暂无,特维德,中信出版社
https://book.douban.com/subject/33392183/,https://img2.doubanio.com/view/subject/s/public/s32277451.jpg,行为金融与投资心理学（原书第6版）, ,7.4,77人,约翰 R. 诺夫辛格 / 郑磊、郑扬洋 / 机械工业出版社 / 2019-4 / 59,暂无,约翰 R. 诺夫辛格,机械工业出版社
https://book.douban.com/subject/23774477/,https://img3.doubanio.com/view/subject/s/public/s26372330.jpg,职业期货交易者, ,7.9,139人,斯坦利·克罗 / 山西人民出版社发行部 / 2013-3 / 39.00元,《职业期货交易者》作者斯坦利·克罗在商品交易史上名扬四海，在很大程度上是因为他在《职业期货交易者》里提到的传奇经历。现实中，他在商品市场获取成功之后，就远离... ,斯坦利·克罗,山西人民出版社
https://book.douban.com/subject/1013378/,https://img1.doubanio.com/view/subject/s/public/s1075088.jpg,证券分析, ,8.8,1887人,本杰明·格雷厄姆、戴维·多德 / 邱巍 / 海南出版社 / 2004-1 / 60.00元,暂无,本杰明·格雷厄姆&戴维·多德,海南出版社
https://book.douban.com/subject/30152388/,https://img9.doubanio.com/view/subject/s/public/s29699524.jpg,非常潛力股（經典新譯版）, ,8.5,30人,菲利普 費雪 / 陳民傑 / 寰宇 / 2016-7-18,暂无,菲利普 費雪,寰宇
https://book.douban.com/subject/30435128/,https://img2.doubanio.com/view/subject/s/public/s33560793.jpg,股票基本面分析清单,精准研判股价的底部与头部,7.7,103人,迈克尔·希恩 (Michael Shearn) / 邵倩 / 中国青年出版社 / 2019-1 / 69.00,本书是一本分析投资行为和投资策略的书籍，作者采用巴菲特“我不是证券分析师，我是企业分析师”的理念，认为投资者若是没有花时间彻底了解所购买的企业，而是依赖于他... ,迈克尔·希恩,中国青年出版社
https://book.douban.com/subject/25849823/,https://img9.doubanio.com/view/subject/s/public/s27242584.jpg,股票作手回忆录（注解版）上, ,9.8,33人,Jon D. Markman / 齊克用 / 2013-10 / NTD 600,暂无,Jon D. Markman, 
https://book.douban.com/subject/26851683/,https://img2.doubanio.com/view/subject/s/public/s28958773.jpg,金融炼金术（精装）, ,8.0,81人,乔治·索罗斯 / 孙忠、候纯 / 海南出版社 / 2016-8 / 68元,1997年的金融风暴，罪魁祸首就是索罗斯。本书以日记形式记录着那些不平常的日日夜夜。同时，我们还能看到，索罗斯不单是一位投资领域的顶尖高手，同时也是一位思想... ,乔治·索罗斯,海南出版社
https://book.douban.com/subject/26013554/,https://img2.doubanio.com/view/subject/s/public/s27498673.jpg,股市怪杰,美国顶级股票交易者访谈录,8.3,57人,杰克·施瓦格 / 董瑞霞 / 2014-4-1 / 49.8,《舵手经典34·股市怪杰：美国顶级股票交易者访谈录（扩展和升级版）》第一版写于1 999年中期，恰处于股市大顶（2000年3月）之前。此后，标普500指数一... ,杰克·施瓦格, 
https://book.douban.com/subject/3725211/,https://img1.doubanio.com/view/subject/s/public/s4212718.jpg,不落俗套的成功,最好的个人投资方法,7.6,362人,大卫·F·斯文森 / 武倩 / 中国青年出版社 / 2009-4-1 / 36.00元,畅销书《机构投资与基金管理的刨新》为机构基金管理提供了一个完整而可靠的模板，它的作者又带来了一本指导个人投资者如何管理财产的好书。在《不落俗套的成功》一书中... ,大卫·F·斯文森,中国青年出版社
https://book.douban.com/subject/3145649/,https://img2.doubanio.com/view/subject/s/public/s3210262.jpg,从亏损到赢利,股票、期货、外汇实战总结,8.0,147人,马博 / 企业管理出版社 / 2008年6月 / 36.00元,本书是作者对十年来从事股票、期货、外汇实战交易的阶段性总结。它不是分析报告，也不是研究报告，而是一本专讲真金白银地下单交易的实战报告。本书根据我的交易日记总... ,马博,企业管理出版社
https://book.douban.com/subject/1292290/,https://img9.doubanio.com/view/subject/s/public/s1311654.jpg,战胜庄家-99新篇章（Defeat Banker）,股市主力操盘手法揭秘,7.3,81人,青木 / 广东经济出版社 / 1999年7月 / 13.8,暂无,青木,广东经济出版社
https://book.douban.com/subject/33401129/,https://img2.doubanio.com/view/subject/s/public/s33818742.jpg,投资最重要的事, ,8.5,1114人,[美]霍华德·马克斯 / 李莉、石继志 / 中信出版社 / 2019-3 / 78元,霍华德 ? 马克斯所写的投资备忘录，备受包括巴菲特在内的全球专业投资者推崇。这本书撷取了投资备忘录中的精华内容，将作者几十年来的投资理念和亲身经历娓娓道来，... ,霍华德·马克斯,中信出版社
https://book.douban.com/subject/1011772/,https://img2.doubanio.com/view/subject/s/public/s1070412.jpg,泥鸽靶,华尔街高等金融实录,8.1,1111人,弗兰克·帕特诺伊 / 邵琰 / 当代中国出版社 / 2004-07 / 28.00元,暂无,弗兰克·帕特诺伊,当代中国出版社
https://book.douban.com/subject/26820679/,https://img9.doubanio.com/view/subject/s/public/s28825385.jpg,股票大作手回忆录, ,8.7,33人,[美]埃德温•勒菲弗 / 江月 / 天津人民出版社 / 2016-6 / 45.00,本书是一本金融投资类经典名著，描述了美国最著名的股票投资人杰西•利弗莫尔波澜壮阔的投资生涯。在本书中，利弗莫尔以利文斯顿的假名，讲述了自己15岁开始接触金融... ,埃德温•勒菲弗,天津人民出版社
https://book.douban.com/subject/33443480/,https://img9.doubanio.com/view/subject/s/public/s32317195.jpg,中国顶级私募访谈录, ,7.2,202人,好买基金研究中心 / 2019-5-1,本书共选取了市场上10位知名的私募基金经理，深入剖析他们优异业绩背后的投资策略和投资思路，客观评价他们的策略的有效性和持续性，同时以原汁原味的对话还原私募基... ,好买基金研究中心, 
https://book.douban.com/subject/4882545/,https://img1.doubanio.com/view/subject/s/public/s6196598.jpg,自律的交易者,形成赢家态度,7.8,172人,马克·道格拉斯 / 张轶 / 地震出版社 / 2010-6 / 36.00元,《自律的交易者》能帮助交易者学会应对市场状况和机会的关键行为。马克·道格拉斯是期货交易者，也是交易动力方面的老师，他总结了自己过去的失败交易经验，并找到了解... ,马克·道格拉斯,地震出版社
https://book.douban.com/subject/6828176/,https://img1.doubanio.com/view/subject/s/public/s8475429.jpg,金融炼金术,投资经典索罗斯荣休纪念版,8.5,628人,乔治·索罗斯 / 孙忠、侯纯 / 海南出版社; / 2011-9 / 32.00元,乔治·索罗斯也许是有史以来知名度最高、最具传奇色彩的金融大师。1993年，他利用欧洲各国在统一汇率机制问题上步调不一致的失误，发动了抛售英镑的投机风潮，迫使... ,乔治·索罗斯,海南出版社
https://book.douban.com/subject/26986687/,https://img9.doubanio.com/view/subject/s/public/s29375704.jpg,利弗莫尔的股票交易方法,量价分析创始人威科夫独家专访股票作手利弗莫尔,5.9,53人,理查德·威科夫、杰西·利弗莫尔 / 肖凤娟 / 中国青年出版社 / 2017-4-1 / 38.00元,暂无,理查德·威科夫&杰西·利弗莫尔,中国青年出版社
https://book.douban.com/subject/3309762/,https://img1.doubanio.com/view/subject/s/public/s3373038.jpg,投机客养成教育,The Education of a Speculator,暂无,少于10人,Victor Niederhoffer / 真如 / 寰宇出版股份有限公司 / 1998年10月 / 340元,成功的交易人是有異於常人的族群，他們的財富不是只靠出色的操作系統和掌握技術指標的能力建立起來的。他們一天廿四小時迅速縱橫於全球市場，遭遇或大或小、形色各異的... ,Victor Niederhoffer,寰宇出版股份有限公司
https://book.douban.com/subject/1831286/,https://img9.doubanio.com/view/subject/s/public/s8907906.jpg,看盘细节,全新的股价走势分析方法,7.3,221人,潘伟君 / 地震出版社（图书选题策划中心） / 2006-1 / 26.00元,《看盘细节》依然探讨如何“猜”股价的走势。由于《看盘细节》主要的切入点是分析即时看盘细节，因此更适合有一定经验和阅历的投资朋友。当然，如果你刚刚进入市场但愿... ,潘伟君,地震出版社
https://book.douban.com/subject/2062546/,https://img9.doubanio.com/view/subject/s/public/s23005665.jpg,世界上最伟大的交易商, ,9.0,190人,杰西·利弗莫尔 / 刘晓天 / 地震出版社北京发行部（原地震出版社） / 2007-4 / 30.00元,杰西·利弗莫尔是一个孤独的人，是一个独立行的人，也是迄今为止最成功的股票交易商之一。本书是他在1940年去世前不久写成的，它向投资者第一次披露了这位沉默寡言... ,杰西·利弗莫尔,地震出版社
https://book.douban.com/subject/1728725/,https://img3.doubanio.com/view/subject/s/public/s1795600.jpg,股市真规则,世界顶级评级机构的投资真经,9.0,1481人,帕特·多尔西 / 中信出版社 / 2006-1 / 38.00元,《股市真规则:世界顶级评级机构的投资真经》主要讲述了公司价值研究、股票估值和投资策略等内容，它将帮助投资者挑选正确的股票、发现好的公司、理解不同行业后面的驱... ,帕特·多尔西,中信出版社
https://book.douban.com/subject/27596528/,https://img9.doubanio.com/view/subject/s/public/s29628055.jpg,富爸爸股票投资从入门到精通/富爸爸财商教育系列, ,7.5,121人,(美)安迪·塔纳|译者:汪天盈 / 四川人民 / 2017-10-01 / 48.0,暂无,安迪·塔纳|译者:汪天盈,四川人民
https://book.douban.com/subject/1534187/,https://img2.doubanio.com/view/subject/s/public/s3881211.jpg,技术交易系统的新概念,股票系统交易投资回报,8.9,40人,威尔斯·威尔德 / 浙江大学 / 1997-10-1 / 30.00,技术分析大师威尔德先生的《技术交易系统新概念》。在国内并未正式出版，而已经被全文收录于《股票系统交易的投资回报》中。　　《股票系统交易的投资回报》一书回答了... ,威尔斯·威尔德,浙江大学
https://book.douban.com/subject/6078732/,https://img1.doubanio.com/view/subject/s/public/s6313747.jpg,价值投资,通往理性投资之路,7.8,98人,詹姆斯·蒙蒂尔 / 刘寅龙 / 机械工业 / 2011-4 / 58.00元,《价值投资:通往理性投资之路》内容简介：在这本价值非凡的新书中，作为一位备受尊重同时也备受争议的价值投资者和行为分析师，詹姆斯·蒙蒂尔告诉我们，价值投资是唯... ,詹姆斯·蒙蒂尔,机械工业
https://book.douban.com/subject/4100374/,https://img2.doubanio.com/view/subject/s/public/s4056501.jpg,大钱,挑选优秀成长股的7条法则,7.3,114人,弗雷德里克·科布里克 / 中信出版社 / 2009-11 / 36.00元,《大钱:挑选优秀成长股的7条法则》内容简介：如果你现在恰好存了些钱，想要在股市回暖之时择机入市；如果你眼看着周围的朋友都在赚钱，不愿承担过大的风险又想分享股... ,弗雷德里克·科布里克,中信出版社
https://book.douban.com/subject/27609482/,https://img1.doubanio.com/view/subject/s/public/s29645128.jpg,中国股市十七年,（1990-2006）,8.9,78人,张志雄 / 新华万屏出版社 / 55.00元,一段作者亲身体验的历史，呕心沥血之作，忠实再现了中国股市的动荡与荒诞，虽然是十年前的往事，今天仍在继续…… ,张志雄,新华万屏出版社
https://book.douban.com/subject/1169986/,https://img9.doubanio.com/view/subject/s/public/s10076465.jpg,股史风云话投资,散户投资正典,7.8,46人,[美]JeremyJ.Sieg / 清华大学 / 2004-01-01 / 50.00元,"股史风云话投资：散户投资正典（第3版），ISBN：9787302085744，作者：（美）席格尔（Siegel,J.J.） 著，何亮宇，杨海峰 译 ",JeremyJ.Sieg,清华大学
https://book.douban.com/subject/26220899/,https://img9.doubanio.com/view/subject/s/public/s27734014.jpg,期权波动率与定价：高级交易策略与技巧,最受欢迎的期权经典必读书 每一位期权交易员都不能错过纳坦恩伯格的,9.0,135人,（美）谢尔登•纳坦恩伯格（Sheldon Natenberg） / 韩冰洁 / 机械工业出版社 / 2014-10 / 100.00,自20世纪80年代末本书第1版出版以来，《期权波动率与定价》已经成为全球活跃期权交易者最广泛阅读的书籍。由于对期权定价原理清楚的解释及对交易策略深入的分析，... ,谢尔登•纳坦恩伯格,机械工业出版社
https://book.douban.com/subject/34883973/,https://img1.doubanio.com/view/subject/s/public/s33516757.jpg,价值投资经典战例之中国恒大, ,8.1,181人,正合奇胜 / 清华大学出版社 / 2019-11 / 99,市场上关于价值投资理念的图书多如牛毛，而讲述大型实战案例的则凤毛麟角。读者即便理解了价值投资理念，在实战中往往也不知如何下手。《价值投资经典战例之中国恒大》... ,正合奇胜,清华大学出版社
