书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者,用户标签
https://book.douban.com/subject/25866350/,https://img3.doubanio.com/view/subject/s/public/s28047190.jpg,Spring源码深度解析, ,6.6,137人,郝佳 / 人民邮电出版社 / 2013-9 / 69.00元,《Spring源码深度解析》从核心实现和企业应用两个方面，由浅入深、由易到难地对Spring源码展开了系统的讲解，包括Spring的设计理念和整体架构、容器... ,郝佳,spring&Java&Spring&编程&计算机&软件开发&技术
https://book.douban.com/subject/26915591/,https://img3.doubanio.com/view/subject/s/public/s29245560.jpg,可变目标C编译器,设计与实现,,12人,Christopher W. Fraser、David R. Hanson / 王挺 / 机械工业出版社 / 2016-11 / 79.00元,本书系统地介绍了可变目标ANSI C编译器lcc的设计方法和实现技术。lcc是一个实用的编译器，能够为不同的目标机器（如MIPS R3000、SPARC、I... ,Christopher W. Fraser&David R. Hanson,编译原理&编译器&计算机&编程&C&c&IT&计算机科学
https://book.douban.com/subject/1099889/,https://img1.doubanio.com/view/subject/s/public/s4115109.jpg,C++程序设计语言（特别版）, ,8.9,907人,[美] Bjarne Stroustrup 贝尔实验室 / 裘宗燕 / 机械工业出版社 / 2002-7 / 85.00元,《C++程序设计语言》介绍了标准C++以及由C++所支持的关键性编程技术和设计技术。标准C++较以前的版本功能更强大，其中许多新的语言特性，如名字空间、异常... ,Bjarne Stroustrup 贝尔实验室,C++&编程&计算机&程序设计&C/C++&经典&programming&软件开发
https://book.douban.com/subject/7063666/,https://img9.doubanio.com/view/subject/s/public/s8495904.jpg,C++程序设计：思想与方法（第2版）, ,9.4,15人,翁惠玉 / 人民邮电出版社 / 2012-1 / 49.00元,翁惠玉编著的《C++程序设计思想与方法(第2版)》以C++为语言环境，重点讲授程序设计的思想和方法，涉及过程化程序设计和面向对象程序设计，内容包括数据类型、... ,翁惠玉,C++&教科书&图灵程序设计丛书&计算机&计算&编程&豆瓣
https://book.douban.com/subject/2126867/,https://img2.doubanio.com/view/subject/s/public/s28067203.jpg,Optimizing Compilers for Modern Architectures,A Dependence-based Approach,8.4,17人,Randy Allen、Ken Kennedy / Morgan Kaufmann / 2001-10-10 / USD 138.00,Modern computer architectures designed with high-performance microprocessors o... ,Randy Allen&Ken Kennedy,compiler&编译原理&编译器&计算机&Compiler&计算机科学&编程
https://book.douban.com/subject/30310517/,https://img9.doubanio.com/view/subject/s/public/s33740396.jpg,线性代数及其应用（原书第5版）, ,9.5,190人,[美] David C. Lay、[美] Steven R. Lay、[美] Judi J. McDonald / 刘深泉、张万芹、陈玉珍、包东娥、陆博 / 机械工业出版社 / 2018-7 / 79.00元,本书是一本线性代数的现代教材，给出新的线性代数基本介绍和一些有趣应用，目的是帮助学生掌握线性代数的基本概念及应用技巧，为后续课程的学习和工作实践奠定基础。主... ,David C. Lay&Steven R. Lay&Judi J. McDonald,数学&线性代数&计算机&教材&算法&机器学习&应用&2018
https://book.douban.com/subject/6957175/,https://img1.doubanio.com/view/subject/s/public/s26696787.jpg,"Is Parallel Programming Hard, And, If So, What Can You Do About It?", ,9.2,62人,Paul E. McKenney,The purpose of this book is to help you understand how to program shared-memor... ,Paul E. McKenney,计算机&Programming&编程&多线程&并行&linux
https://book.douban.com/subject/26898555/,https://img2.doubanio.com/view/subject/s/public/s29130641.jpg,CSS 实战手册（第四版）, ,8.4,42人,[美]David McFarland（戴维·麦克法兰） / 安道 / 中国电力出版社 / 2016-10-1 / CNY 128.00,《CSS 实战手册（第四版）》使用 CSS 能创建专业的网站，不过即使是有经验的 Web 设计师，也很难学会 CSS 的各种细节。在前几版的基础上做了全面升... ,David McFarland,CSS&前端开发&Web前端开发&编程&前端&网页设计&css&Web前端
https://book.douban.com/subject/4175538/,https://img2.doubanio.com/view/subject/s/public/s6104912.jpg,Flash ActionScript 3.0 动画高级教程, ,9.1,90人,Keith Peters / 苏金国、荆涛 / 人民邮电出版社 / 2010-1 / 65.00元,《Flash ActionScript 3.0 动画高级教程》是介绍Flash 10 ActionScript动画高级技术的经典之作，是作者在这一领域中多年... ,Keith Peters,flash&动画&编程&游戏&算法&计算机&技术
https://book.douban.com/subject/3213439/,https://img2.doubanio.com/view/subject/s/public/s28266722.jpg,"Real-Time Rendering, Third Edition", ,9.8,163人,Tomas Akenine-Moller、Eric Haines、Naty Hoffman / A K Peters/CRC Press / 2008-7-25 / USD 102.95,"Thoroughly revised, this third edition focuses on modern techniques used to ge... ",Tomas Akenine-Moller&Eric Haines&Naty Hoffman,计算机图形学&图形学&游戏编程&Graphics&游戏开发&CG&计算机&计算机科学
https://book.douban.com/subject/25741440/,https://img1.doubanio.com/view/subject/s/public/s27255638.jpg,规范敏捷交付,企业级敏捷软件交付的方法与实践,暂无,少于10人,Scott W. Ambler、Mark Lines / 阎小兵 / 机械工业出版社 / 2013-6-1 / 69.00,本书是敏捷软件开发领域的经典著作，由IBM首席敏捷方法专家、世界级敏捷软件开发大师撰写，系统深入地讲解了规范敏捷交付（DAD）的概念和原理，以及规范敏捷交付... ,Scott W. Ambler&Mark Lines,项目管理&敏捷开发&软件开发&编程&管理&敏捷
https://book.douban.com/subject/26880704/,https://img9.doubanio.com/view/subject/s/public/s29063145.jpg,游戏编程模式,Game Programming Patterns,8.8,147人,Robert Nystrom / GPP翻组 / 人民邮电出版社 / 2016-9-1 / 61.4,暂无,Robert Nystrom,游戏开发&游戏编程&设计模式&游戏&编程&游戏设计&计算机&软件开发
https://book.douban.com/subject/26992771/,https://img9.doubanio.com/view/subject/s/public/s29733365.jpg,Get Programming with Haskell,from first principles,9.6,24人,Will Kurt / Manning Publications / 2018-2-28 / GBP 32.25,暂无,Will Kurt,Haskell&计算机&Programming&编程&CS&编程语言
https://book.douban.com/subject/26938710/,https://img1.doubanio.com/view/subject/s/public/s29230577.jpg,系统架构,复杂系统的产品设计与开发,9.0,198人,爱德华·克劳利（Edward Crawley）、布鲁斯·卡梅隆（Bruce Cameron）、丹尼尔·塞尔瓦（Daniel Selva） / 爱飞翔 / 机械工业出版社 / 2017-1 / 119.00,暂无,爱德华·克劳利&布鲁斯·卡梅隆&丹尼尔·塞尔瓦,系统架构&架构&软件工程&计算机&复杂系统&产品设计&程序设计&思维
https://book.douban.com/subject/1091718/,https://img2.doubanio.com/view/subject/s/public/s5685391.jpg,IBM-PC汇编语言程序设计 （第2版）,PC汇编语言程序设计,6.3,141人,沈美明、温冬婵 编著 / 清华大学出版社 / 2001-8 / 34.80元,本书主要阐述80X86汇编语言程序设计方法和技术。全书共分四部分：第1章和第2章为基础知识部分；第3章和第4章为编程工具部分，主要内容为80X86的指令系统... ,沈美明&温冬婵 编著,汇编&计算机&汇编语言&教材&编程&计算机科学&教科书&Programming
https://book.douban.com/subject/26290313/,https://img2.doubanio.com/view/subject/s/public/s27984651.jpg,面向ArcGIS的Python脚本编程, ,8.5,26人,[美] Paul A. Zandbergen 赞德伯根 / 李明巨 刘昱君、陶旸 张磊 / 人民邮电出版社 / 2014-10-1 / CNY 49.00,《面向ArcGIS的Python脚本编程》是一本指导ArcGIS for Desktop专业用户进行Python开发的指南。该书将教会您如何通过编写Pyth... ,Paul A. Zandbergen 赞德伯根,Python&GIS&python&地理学&编程&地理&计算机科学&计算机
https://book.douban.com/subject/6711319/,https://img9.doubanio.com/view/subject/s/public/s6771794.jpg,21天学通C#, ,暂无,少于10人,秦婧 / 电子工业出版社 / 2011-7 / 49.80元,暂无,秦婧,计算机&编程&zh&C#&22
https://book.douban.com/subject/4010125/,https://img1.doubanio.com/view/subject/s/public/s3971498.jpg,漫画线性代数, ,7.9,403人,[日] 高桥信 / 科学出版社 / 2009-8-1 / 32.00元,你是不是曾经被线性代数里奇怪的名词和繁琐的计算所困？不知道在说什么，也不知道该从哪里人手进行学习？那么，这本书最合适你不过了。这是世界上最简单的线性代数教科... ,高桥信,数学&线性代数&漫画&科普&日本&科学&自然科学&2011
https://book.douban.com/subject/6052205/,https://img1.doubanio.com/view/subject/s/public/s22778797.jpg,MATLAB在数学建模中的应用, ,8.1,110人,卓金武 编 / 北京航空航天大学 / 2011-4 / 34.80元,《MATLAB在数学建模中的应用》从数学建模的角度介绍了MATLAB的应用。《MATLAB在数学建模中的应用》的4位作者均具有实际的数学建模参赛经历和竞赛指... ,卓金武 编,数学建模&Matlab&数学&算法&编程&计算机&工具书&程序
https://book.douban.com/subject/26825411/,https://img9.doubanio.com/view/subject/s/public/s28845534.jpg,TCP/IP详解 卷1：协议（原书第2版）,卷1：协议（原书第2版）,7.3,122人,Kevin R. Fall  W. Richard Stevens / 吴英、张玉、许昱玮 / 机械工业出版社 / 2016-6 / CNY 129.00,已故专家W. Richard Stevens的《TCP/IP详解》是一部经典之作！第1版自1994年出版以来深受读者欢迎，但其内容有些已经陈旧，而且没有涉及... ,Kevin R. Fall  W. Richard Stevens,TCP/IP&计算机网络&计算机&网络&网络协议&计算机科学&网络编程&计算机基础
https://book.douban.com/subject/25866389/,https://img1.doubanio.com/view/subject/s/public/s27259699.jpg,逆向工程核心原理, ,9.1,98人,[韩] 李承远 / 武传海 / 人民邮电出版社 / 2014-4-25 / 109.00元,本书十分详尽地介绍了代码逆向分析的核心原理。作者在Ahnlab 研究所工作多年，书中不仅包括其以此经验为基础亲自编写的大量代码，还包含了逆向工程研究人员必须... ,李承远,逆向工程&计算机&信息安全&编程&安全&黑客&程序设计&C++
https://book.douban.com/subject/35446937/,https://img9.doubanio.com/view/subject/s/public/s33884226.jpg,JavaScript 二十年, ,8.2,20人,【美】Allen Wirfs-Brock、【美】Brendan Eich / 王译锋 / 2021-5 / 79,《JavaScript 二十年》主要讲述了从 1995 年到 2015 年这20年间，JavaScript在创建、设计和演变方面所经历的过程。全书分为4个部... ,Allen Wirfs-Brock&Brendan Eich,JavaScript&前端&计算机&编程&IT&web&现实&m
https://book.douban.com/subject/5914778/,https://img2.doubanio.com/view/subject/s/public/s6272931.jpg,21天学通C++, ,暂无,少于10人,杨章伟 / 电子工业出版社 / 2011-2 / 49.80元,《21天学通C++(第2版)》站在初学者的角度，较全面地介绍了C++的相关知识，较为系统地介绍了C++语言的基础内容。《21天学通C++(第2版)》包括6篇... ,杨章伟,编程&C++&入门
https://book.douban.com/subject/3704991/,https://img3.doubanio.com/view/subject/s/public/s29975550.jpg,Land of LISP,"Learn to Program in Lisp, One Game at a Time!",9.0,113人,Conrad Barski M.D. / No Starch Press / October 2009 (est.) / 386.00 元,"Lisp is a uniquely powerful programming language that, despite its academic re... ",Conrad Barski M.D.,LISP&编程&programming&计算机&函数式编程&Lisp&lisp&FP
https://book.douban.com/subject/2275488/,https://img2.doubanio.com/view/subject/s/public/s4016881.jpg,Linkers and Loaders, ,9.5,13人,Affiliated East-West Press (Pvt.) Ltd. / 2001-1,"Whatever your programming language, whatever your platform, you probably tap i... ",Affiliated East-West Press [Pvt.] Ltd.,编程&Programming&计算机&编译器&C&计算机科学&程序员&操作系统
https://book.douban.com/subject/26771060/,https://img1.doubanio.com/view/subject/s/public/s28622239.jpg,C语言接口与实现,创建可重用软件的技术,8.5,20人,（美）David R.Hanson / 郭旭 / 人民邮电出版社 / 2016-3 / 79.00元,《C语言接口与实现：创建可重用软件的技术》概念清晰、实例详尽，是一本有关设计、实现和有效使用C语言库函数，掌握创建可重用C语言软件模块技术的参考指南。书中提... ,David R.Hanson,C&编程&计算机&程序设计&软件开发&C/C++&计算机技术&自然科学
https://book.douban.com/subject/30455287/,https://img9.doubanio.com/view/subject/s/public/s32315965.jpg,PHP 7底层设计与源码实现,PHP 7 INTERNALS,7.9,15人,陈雷 / 机械工业出版社 / 2018-1-1 / 79.8,本书分为四大部分，共计14章内容。第1篇（第1～2章）主要介绍PHP7的新特性，以及研读源码的方法、PHP7源码结构等。第2篇（第3～6章）会详细介绍PHP... ,陈雷,php&编程语言&编程&计算机&CS&互联网&C++
https://book.douban.com/subject/27166893/,https://img1.doubanio.com/view/subject/s/public/s29574577.jpg,Ruby基础教程 第5版, ,7.5,22人,[日]高桥征义  后藤裕藏 / 人民邮电出版社 / 2017-8-1 / CNY 79.00,暂无,高桥征义  后藤裕藏,Ruby&编程&计算机&Programming&计算机科学&ruby
https://book.douban.com/subject/34893998/,https://img3.doubanio.com/view/subject/s/public/s33523860.jpg,Effective TypeScript,62 Specific Ways to Improve Your TypeScript,,11人,Dan Vanderkam / O'Reilly Media / 2019-11-5 / USD 39.99,TypeScript is a typed superset of JavaScript with the potential to solve many ... ,Dan Vanderkam,编程&JavaScript&前端&Programming&计算机&英文原版
https://book.douban.com/subject/30619824/,https://img3.doubanio.com/f/shire/5522dd1f5b742d1e1394a17f44d590646b63871d/pics/book-default-lpic.gif,Python项目案例开发从入门到实战——爬虫、游戏和机器学习（从入门到实战·微课视频）, ,暂无,少于10人,77.80元,暂无,77.80元,编程&Python&计算机&爬虫
https://book.douban.com/subject/30204083/,https://img9.doubanio.com/view/subject/s/public/s33605944.jpg,Python数据分析与应用, ,6.8,10人,黄红梅、张良均 / 人民邮电出版社 / 2018-4-1 / 49.8元,本书以任务为导向，全面地介绍数据分析的流程和Python数据分析库的应用，详细讲解利用Python解决企业实际问题的方法。全书共9章，* 1章介绍了数据分析... ,黄红梅&张良均,数据分析&统计学&Python&编程&计算机科学
https://book.douban.com/subject/30259573/,https://img9.doubanio.com/view/subject/s/public/s29804526.jpg,树莓派开始，玩转Linux, ,9.3,120人,Vamei、周昕梓 / 电子工业出版社 / 2018-6-27 / 69.00,本书以树莓派基础工具，讲解Linux操作系统。树莓派是近年来流行的微型电脑，能用于各种有趣的硬件开发。树莓派中安装了Linux系统，可以充当操作系统的学习平... ,Vamei&周昕梓,Linux&计算机&编程&计算机系统&计算机科学&硬件&工具书&学习
https://book.douban.com/subject/35002560/,https://img2.doubanio.com/view/subject/s/public/s33599502.jpg,Functional-Light JavaScript,"Balanced, Pragmatic FP in JavaScript",暂无,少于10人,Kyle Simpson / CreateSpace Independent Publishing Platform / 2017-11-27,"Functional-Light JavaScript is a balanced, pragmatic exploration of Functional... ",Kyle Simpson,编程&JavaScript&语言&计算机&思维&函数式编程
https://book.douban.com/subject/10463039/,https://img2.doubanio.com/view/subject/s/public/s10186411.jpg,IDA Pro权威指南（第2版）, ,8.7,53人,Chris Eagle / 石华耀、段桂菊 / 人民邮电出版社 / 2012-2 / 89.00元,《IDA Pro权威指南(第2版)》共分为六部分，首先介绍了反汇编与逆向工程的基本信息和IDAPro的背景知识，接着讨论了IDAPro的基本用法和高级用法，... ,Chris Eagle,逆向工程&信息安全&计算机&计算机科学&编程
https://book.douban.com/subject/24703171/,https://img2.doubanio.com/view/subject/s/public/s26696371.jpg,机器学习实战, ,8.1,1253人,Peter Harrington / 李锐、李鹏、曲亚东、王斌 / 人民邮电出版社 / 2013-6 / 69.00元,机器学习是人工智能研究领域中一个极其重要的研究方向，在现今的大数据时代背景下，捕获数据并从中萃取有价值的信息或模式，成为各行业求生存、谋发展的决定性手段，这... ,Peter Harrington,机器学习&python&MachineLearning&数据挖掘&算法&数据分析&计算机&编程
https://book.douban.com/subject/25795276/,https://img9.doubanio.com/view/subject/s/public/s27456784.jpg,面向对象设计实践指南,Ruby语言描述,8.0,24人,梅茨 (Sandi Metz) / 张雪平、彭晓东 / 人民邮电出版社 / 2014-1-1 / CNY 55.00,《面向对象设计实践指南：ruby语言描述》是对“如何编写更易维护、更易管理、更讨人喜爱且功能更为强大的ruby应用程序”的全面指导。为帮助读者解决ruby代... ,梅茨,Ruby&编程&面向对象&计算机&ruby&软件开发&程序设计&软件工程
https://book.douban.com/subject/3745143/,https://img1.doubanio.com/view/subject/s/public/s3793677.jpg,Game Engine Architecture, ,9.2,120人,Jason Gregory / A K Peters / 2009-7-10 / USD 65.00,This book covers both the theory and practice of game engine software developm... ,Jason Gregory,游戏引擎&游戏开发&Architecture&游戏编程&图形学&计算机&编程&游戏
https://book.douban.com/subject/34928844/,https://img9.doubanio.com/view/subject/s/public/s33621955.jpg,C++17 - The Complete Guide, ,暂无,少于10人,[德] Nicolai M·Josuttis / 2019-8-20,暂无,Nicolai M·Josuttis,C++&计算机&编程&C/C++
https://book.douban.com/subject/30394402/,https://img2.doubanio.com/view/subject/s/public/s29939243.jpg,C++模板元编程实战,一个深度学习框架的初步实现,暂无,少于10人,李伟 / 人民邮电出版社 / 2018-11-1 / 69,《C++模板元编程实战：一个深度学习框架的初步实现》以一个深度学习框架的初步实现为例，讨论如何在一个相对较大的项目中深入应用元编程，为系统性能优化提供更多的... ,李伟,C++&深度学习&编程&计算机&机器学习&计算机科学&程序设计&游戏
https://book.douban.com/subject/30380439/,https://img2.doubanio.com/view/subject/s/public/s29924552.jpg,Elasticsearch实战, ,7.7,67人,Radu Gheorghe / 黄申 / 人民邮电出版社 / 2018-10 / 79.00,本书主要展示如何使用Elasticsearch构建可扩展的搜索应用程序。书中覆盖了Elasticsearch的主要特性，从使用不同的分析器和查询类型进行相关... ,Radu Gheorghe,计算机&搜索&搜索引擎&软件开发&计算机科学&技术&编程
https://book.douban.com/subject/35055826/,https://img1.doubanio.com/view/subject/s/public/s33656827.jpg,微服务实战, ,8.7,24人,[英] 摩根·布鲁斯、[英] 保罗·A.佩雷拉 / 李哲 / 人民邮电出版社 / 2020-5-1 / 89.00元,《微服务实战》主要介绍如何开发和维护基于微服务的应用。本书源自作者从日常开发中得到的积累和感悟，其中给出的案例覆盖从微服务设计到部署的各个阶段，能够带给你真... ,摩根·布鲁斯&保罗·A.佩雷拉,微服务&程序设计&计算机&系统设计&编程&微信读书&操作系统&akb
https://book.douban.com/subject/33377403/,https://img1.doubanio.com/view/subject/s/public/s32265569.jpg,给产品经理讲技术, ,6.7,333人,陈宇、巩晓波、高杨、杨俊勇、关磊 / 电子工业出版社 / 2019-3-1 / 79.00元,本书专为非技术背景的互联网行业从业者和想了解互联网技术的人员量身定制，分门别类地整理了Web前端技术、客户端技术、开发技术、网络技术等章节，基本涵盖了当前互... ,陈宇&巩晓波&高杨&杨俊勇&关磊,产品经理&产品&技术&互联网&计算机&科普&思维方法&编程
https://book.douban.com/subject/3774682/,https://img1.doubanio.com/view/subject/s/public/s24398698.jpg,编译原理,本科教学版 第2版,9.5,25人,Alfred V. Aho、Monica S. Lam、Ravi Sethi、Jeffrey D. Ullman / 赵建华、郑涛、戴新宇 / 机械工业 / 2009-5 / 55.00元,《编译原理(本科教学版第2版)》基于该书第2版进行改编，内容更加精练和实用，体系更加符合国内教学情况，适合作为高等院校计算机及相关专业本科生的编译原理课程的... ,Alfred V. Aho&Monica S. Lam&Ravi Sethi&Jeffrey D. Ullman,编译原理&计算机&计算机科学&CS&教材&互联网&编程&#FDP#
https://book.douban.com/subject/30402779/,https://img2.doubanio.com/view/subject/s/public/s29947611.jpg,Arduino程序设计基础（第2版）, ,暂无,少于10人,陈吕洲 / 北京航空航天大学出版社 / 2015-3-1 / 49.00元,Arduino不仅仅是全球的开源硬件，也是一个优秀的硬件开发平台，更是硬件开发的趋势。Arduino简单的开发方式使得开发者更关注于创意与实现，更快地完成自... ,陈吕洲,编程&电子&创业&计算机&硬件&嵌入式&#FK#
https://book.douban.com/subject/10801996/,https://img1.doubanio.com/view/subject/s/public/s11497057.jpg,Digital Design and Computer Architecture,2nd,9.4,33人,David Harris、Sarah Harris / 2012-8-15 / $ 101.64,"""Digital Design and Computer Architecture"" takes a unique and modern approach ... ",David Harris&Sarah Harris,体系结构&计算机&计算机科学&计算机系统&编程&programming&IC&程序设计
https://book.douban.com/subject/35555551/,https://img2.doubanio.com/view/subject/s/public/s34022252.jpg,青少年3D打印课程——轻松玩转123D Design, ,暂无,目前无人,,123D Design是Autodesk（欧特克）公司研发的适用于青少年的三维设计软件，界面简洁、易于上手。 123D Design作为一款免费提供给用户使... ,,计算机科学&编程
https://book.douban.com/subject/34455777/,https://img2.doubanio.com/view/subject/s/public/s33315941.jpg,深入理解Apache Dubbo与实战, ,6.8,60人,诣极、林琳 / 电子工业出版社 / 2019-7 / 79,《深入理解Apache Dubbo与实战》首先介绍Dubbo的简史、后续的规划和整体架构大图；接着介绍Dubbo环境配置，并基于Dubbo开发第一款应用程序... ,诣极&林琳,Java&分布式&架构&计算机&编程
https://book.douban.com/subject/25872763/,https://img9.doubanio.com/view/subject/s/public/s27266366.jpg,MySQL内核：InnoDB存储引擎 卷1, ,8.2,49人,姜承尧、蒋鸿翔、饶珑辉、温正湖 / 电子工业出版社 / 2014-5 / 69.00元,《MySQL内核：InnoDB存储引擎 卷1》由资深MySQL专家，机工畅销图书作者亲自执笔，在以往出版的两本InnoDB介绍性图书的基础之上，更深入地介绍... ,姜承尧&蒋鸿翔&饶珑辉&温正湖,MySQL&数据库&计算机&架构&软件开发&软件架构&程序员&编程
https://book.douban.com/subject/25837796/,https://img2.doubanio.com/view/subject/s/public/s27229303.jpg,汇编语言,基于Linux环境（第3版）,7.6,32人,Jeff Duntemann / 梁晓晖 / 清华大学出版社 / 2014-2 / 99元,《汇编语言：基于linux环境（第3版）》是风靡美国的经典汇编语言畅销书籍的最新版，美国计算机领域著名作者jeffduntemann的力作。作者以其渊博的专... ,Jeff Duntemann,汇编语言&Linux&汇编&计算机&编程&计算机科学&计算机技术&程序设计语言
https://book.douban.com/subject/33446117/,https://img1.doubanio.com/view/subject/s/public/s32319228.jpg,生理学规划教材), ,暂无,少于10人,管茶香、武宇明 / 人民卫生出版社 / 2019-1-1,《生理学（第4版）/全国高等学历继续教育（专科起点升本科）规划教材》是全国高等学历继续教育专科起点升本科规划教材，共分十二章，内容包括细胞的基本功能、血液循... ,管茶香&武宇明,编程&医学&化学&中国&2019
https://book.douban.com/subject/35508455/,https://img9.doubanio.com/view/subject/s/public/s33931474.jpg,学Python，不加班——轻松实现办公自动化, ,8.7,21人,何华平 / 人民邮电出版社 / 2021-6-1 / 99,暂无,何华平,Python&程序&计算机&研究方法&计算机科学&编程
https://book.douban.com/subject/1116392/,https://img3.doubanio.com/view/subject/s/public/s1439920.jpg,计算机与人脑, ,8.2,306人,[美] 约·冯·诺意曼 / 甘子玉 / 商务印书馆 / 1965-3 / 7.00元,《计算机与人脑》是自动机（以电子计算机为代表）理论研究中的重要材料之一。原书是冯·诺意曼在1955-1956年准备讲演用的未完成稿。著者从数学的角度，主要是... ,约·冯·诺意曼,计算机&人工智能&哲学&计算机科学&科普&科学&AI&美国
https://book.douban.com/subject/30288107/,https://img1.doubanio.com/view/subject/s/public/s29833237.jpg,Node.js实战（第2版）, ,6.5,56人,[英]亚历克斯•杨（Alex Young）、[美] 布拉德利•马克（Bradley Meck）、[美]麦克•坎特伦（Mike Cantelon）、[美]蒂姆•奥克斯利（Tim Oxley）、[美]马克•哈特（Marc Harter） / 吴海星 / 人民邮电出版社 / 2018-8 / 89.00元,暂无,亚历克斯•杨&布拉德利•马克&麦克•坎特伦&蒂姆•奥克斯利&马克•哈特,node.js&JavaScript&Node.js&前端开发&Web开发&计算机&编程&图灵
https://book.douban.com/subject/2046189/,https://img1.doubanio.com/view/subject/s/public/s2372187.jpg,Anatomy of Lisp, ,暂无,少于10人,John Allen / Mcgraw-Hill College / 1980-6 / USD 69.95,暂无,John Allen,LISP&计算机科学&计算机&程序语言&programming&FP&编程&经典
https://book.douban.com/subject/2248942/,https://img1.doubanio.com/view/subject/s/public/s4252879.jpg,Fortran 95/2003 for Scientists &amp; Engineers, ,8.8,21人,Stephen J. Chapman / McGraw-Hill Education / 2007-5-16 / GBP 176.99,"Chapman's ""Fortran for Scientists and Engineers"" is intended for both first ye... ",Stephen J. Chapman,编程&计算机&程序设计&计算机科学&Statistics
https://book.douban.com/subject/26616762/,https://img1.doubanio.com/view/subject/s/public/s29792058.jpg,Programming Rust,"Fast, Safe Systems Development",8.8,72人,Jim Blandy、Jason Orendorff / O'Reilly Media / 2016-8-25 / GBP 47.99,"This practical book introduces systems programmers to Rust, the new and cuttin... ",Jim Blandy&Jason Orendorff,编程&programming&计算机&Programming&编程语言&O&#39;Reilly&计算机科学
https://book.douban.com/subject/20644908/,https://img2.doubanio.com/view/subject/s/public/s24682622.jpg,The Phoenix Project,"A Novel About IT, DevOps, and Helping Your Business Win",8.3,124人,Gene Kim / IT Revolution Press / 2013-1-10 / USD 29.95,Bill is an IT manager at Parts Unlimited. It's Tuesday morning and on his driv... ,Gene Kim,DevOps&运维&计算机&管理&IT&小说&管理学&项目管理
https://book.douban.com/subject/26638586/,https://img2.doubanio.com/view/subject/s/public/s28313721.jpg,程序员代码面试指南：IT名企算法与数据结构题目最优解,IT名企算法与数据结构题目最优解,8.9,165人,左程云 / 电子工业出版社 / 2015-9 / 79.00元,这是一本程序员面试宝典！书中对IT名企代码面试各类题目的最优解进行了总结，并提供了相关代码实现。针对当前程序员面试缺乏权威题目汇总这一痛点，本书选取将近20... ,左程云,算法&面试&数据结构&编程&计算机&计算机科学&JAVA&程序设计
https://book.douban.com/subject/10754300/,https://img2.doubanio.com/view/subject/s/public/s10910762.jpg,C程序设计的抽象思维, ,9.4,13人,Eric S.Roberts / 闪四清 / 机械工业出版社 / 2012-5 / 99.00元,Eric S. Roberts所著的《C程序设计的抽象思维》是一本关于C语言的经典图书。本书共计17章，分为4部分，第一部分概述计算机导论课程中涉及的基本编... ,Eric S.Roberts,C&C语言&程序设计&编程&计算机&计算机科学&Programming
https://book.douban.com/subject/6828074/,https://img1.doubanio.com/view/subject/s/public/s6917357.jpg,解析极限编程,拥抱变化,8.2,100人,Kent Beck、Cynthia Andres / 雷剑文、李应樵、陈振冲 / 机械工业出版社 / 2011-9 / 39.00元,暂无,Kent Beck&Cynthia Andres,敏捷开发&软件工程&编程&方法论&计算机&计算机科学
https://book.douban.com/subject/1237247/,https://img1.doubanio.com/view/subject/s/public/s6818247.jpg,遗传算法原理及应用, ,8.8,20人,周明、孙树栋 / 国防工业出版社 / 1999-6 / 18.0,暂无,周明&孙树栋,计算机&编程&算法&优化&计算机科学&algorithm&programming
https://book.douban.com/subject/30150912/,https://img9.doubanio.com/view/subject/s/public/s29705995.jpg,精通Python爬虫框架Scrapy, ,5.9,48人,[美]迪米特里奥斯 考奇斯-劳卡斯 / 李斌 / 人民邮电出版社 / 2018-2-1 / 59,Scrapy是使用Python开发的一个快速、高层次的屏幕抓取和Web抓取框架，用于抓Web站点并从页面中提取结构化的数据。《精通Python爬虫框架Scr... ,迪米特里奥斯 考奇斯-劳卡斯,爬虫&Python&编程&python&计算机&計算機&软件开发&kindle
https://book.douban.com/subject/10746113/,https://img1.doubanio.com/view/subject/s/public/s11329547.jpg,HTTP权威指南,权威指南,8.6,1639人,David Gourley、Brian Totty / 陈涓、赵振平 / 人民邮电出版社 / 2012-9 / 109.00元,超文本传输协议（Hypertext Transfer Protocol，HTTP）是在万维网上进行通信时所使用的协议方案。HTTP有很多应用，但最著名的是用... ,David Gourley&Brian Totty,HTTP&网络&计算机&互联网&协议&web开发&基础理论&编程
https://book.douban.com/subject/34935105/,https://img1.doubanio.com/view/subject/s/public/s33550767.jpg,虚拟机设计与实现,以JVM为例,8.6,25人,李晓峰 / 单业 / 人民邮电出版社 / 2020-1 / 129元,本书从一位虚拟机（VM）架构师的角度，以易于理解、层层深入的方式介绍了各种主题和算法，尤其是不同VM通用的主要技术。这些算法用图示充分解释，用便于理解的代码... ,李晓峰,虚拟机&JVM&Java&计算机&Compiler&编程&计算机系统&java
https://book.douban.com/subject/35567879/,https://img9.doubanio.com/view/subject/s/public/s33972876.jpg,算法漫步 乐在其中的计算思维,乐在其中的计算思维,暂无,少于10人,陈道蓄 李晓明 / 机械工业出版社 / 79.00元,暂无,陈道蓄 李晓明,编程&算法&数据分析
