书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者,用户标签
https://book.douban.com/subject/26831075/,https://img9.doubanio.com/view/subject/s/public/s28911235.jpg,诗意的原子,8种连结你和宇宙万物的无形元素,8.4,732人,[美]科特·施塔格 / 孙亚飞 / 北京联合出版公司 / 2016-8 / 49.80元,暂无,科特·施塔格,科普&科学&物理&化学&自然科学相关&自然科学&好书，值得一读&我想读这本书
https://book.douban.com/subject/35048570/,https://img3.doubanio.com/view/subject/s/public/s33644730.jpg,how to如何不切实际地解决实际问题（精装）,How To,7.9,240人,[美]兰道尔·门罗 / Ent / 未读·探索家 天津科学技术出版社 / 2020-4-1 / 68,比尔·盖茨盛赞、全球畅销科普作家、What If？作者兰道尔·门罗新作。用超凡脑洞告诉你，再普通的任务都有一个荒诞却符合科学原理的解决方案。不切实际的答案，... ,兰道尔·门罗,脑洞&科普&思维&科学&未读&纸质&电子书站&***未读***
https://book.douban.com/subject/27594590/,https://img3.doubanio.com/view/subject/s/public/s32318510.jpg,科学究竟是什么?,增订本,7.7,151人,[英]A.F.查尔默斯 / 鲁旭东 / 商务印书馆 / 2018-2 / 42.00,《科学究竟是什么？》是英国著名学者A.F.查尔默斯论述当代科学哲学的代表作。提起查尔默斯，相信许多读者对他的名字并不陌生。1982年，他这部著作第一版的中文... ,A.F.查尔默斯,科学哲学&哲学&科学&科普&科学史&思想史&英国&科学人文
https://book.douban.com/subject/10539147/,https://img9.doubanio.com/view/subject/s/public/s28328615.jpg,宇宙的结构,空间、时间以及真实性的意义,9.3,706人,布赖恩•格林 (Brian Greene) / 刘茗引 / 湖南科学技术出版社 / 2013-1-1 / 45.00元,《宇宙的结构：空间、时间以及真实性的意义》具有更高的立足点。如果说《宇宙的琴弦》是在相对论和量子论的框架下具体地介绍弦理论及其物理学结果。那么本书则是从更高... ,布赖恩•格林,科普&物理&宇宙&物理学&科学&量子物理&第一推动丛书&自然科学
https://book.douban.com/subject/26890706/,https://img2.doubanio.com/view/subject/s/public/s29151122.jpg,科学与宗教的领地, ,9.1,399人,[澳] 彼得·哈里森 / 张卜天 / 商务印书馆 / 2016-10 / 69.00,何为宗教？何为科学？宗教阻碍了科学发展吗？科学与宗教果真水火不容吗？“科学”和“宗教”是否适用于一切地域和民族？在讨论所有这些问题之前，首先要弄清楚“科学”... ,彼得·哈里森,宗教&科学史&科学哲学&科学&哲学&历史&文化&张卜天
https://book.douban.com/subject/35467917/,https://img3.doubanio.com/view/subject/s/public/s33943950.jpg,量子计算公开课,从德谟克利特、计算复杂性到自由意志,9.1,21人,[美] 斯科特·阿伦森 / 张林峰、李雨晗 / 图灵｜人民邮电出版社 / 2021-7 / 119.80元,暂无,斯科特·阿伦森,计算机科学&科普&物理&数学&科学&科技&计算&哲学
https://book.douban.com/subject/35566950/,https://img3.doubanio.com/view/subject/s/public/s33972120.jpg,科学思维的价值,物理学的兴起、科学方法与现代社会,暂无,少于10人,廖玮 / 科学出版社 / 2021-8-1 / 129.00元,本书主要以伽利略、牛顿等人的主要科学发现为例，讲述科学思维和科学方法的特色以及对于人的价值，主要内容包括实验科学对于理性认识的价值、科学家如何进行思考、科学... ,廖玮,科学&物理&科普&人生观
https://book.douban.com/subject/27089022/,https://img9.doubanio.com/view/subject/s/public/s29495226.jpg,海洋中的爱与性,变性的鱼、浪漫的虾、怪癖乌贼及其他深海情色奇葩,8.4,1391人,[美] 玛拉·J. 哈尔特 / 黄波 / 北京联合出版公司 / 2017-8 / 49.8,"""一半是海水，一半是火焰；一半是“情色”，一半是“科学”。本书以拟人化的诙谐笔法和科学严谨的写作，描写了海洋中各种动物不可思议的性行为。比如，石斑鱼会举办盛... ",玛拉·J. 哈尔特,科普&自然&海洋&涨知识&科学&动物&科学科技&美国
https://book.douban.com/subject/33446812/,https://img9.doubanio.com/view/subject/s/public/s33473284.jpg,科学与现代世界, ,8.6,18人,[英]A.N.怀特海 / 傅佩荣 / 上海人民出版社 / 2019-6-17 / 45,暂无,A.N.怀特海,科学哲学&哲学&科学史&科学&2019&科哲&奇怪的东西&怀特海
https://book.douban.com/subject/30432502/,https://img2.doubanio.com/view/subject/s/public/s32296303.jpg,药物简史,鸦片、奎宁、阿司匹林与我们的抗病故事,7.9,671人,[英]德劳因·伯奇（Druin Burch） / 梁余音 / 中信出版集团·见识城邦 / 2019-5-15 / 48元,暂无,德劳因·伯奇,科普&医学&医学史&药物&历史&科学史&科学&社科历史
https://book.douban.com/subject/26992747/,https://img2.doubanio.com/view/subject/s/public/s29390411.jpg,它们没大脑，但它们有智能,植物智能的认识史,8.1,773人,[意]斯特凡诺·曼库索、[意]亚历山德拉·维奥拉 / 孙超群 / 新星出版社 / 2017-3 / 36,植物没有一个我们执念的“大脑”，但若把智能定义为“解决问题的能力”，那么植物就是智能的。书中通过各种实验来证明植物拥有独特的嗅觉、味觉、听觉、触觉等感觉，而... ,斯特凡诺·曼库索&亚历山德拉·维奥拉,植物&科普&自然&生物学&读库&科学&智能&意大利
https://book.douban.com/subject/1030898/,https://img2.doubanio.com/view/subject/s/public/s1066661.jpg,复杂,诞生于秩序与混沌边缘的科学,8.8,1794人,[美] 米歇尔·沃尔德罗普 / 陈玲 / 生活·读书·新知三联书店 / 1997-04 / 26.00元,这部书叙述一群美国科学家如何开创“21世纪的科学”的故事，对正在形成的科学的复杂体系做了深入浅出的描述。介绍了“一场新的启蒙运动”。故事是，美国的一些不同领... ,米歇尔·沃尔德罗普,科普&复杂&混沌&系统科学&科学&哲学&思维&科学人文
https://book.douban.com/subject/34996717/,https://img9.doubanio.com/view/subject/s/public/s33596225.jpg,人人可懂的量子计算, ,9.2,62人,[美]克里斯·伯恩哈特（Chris Bernhardt） / 邱道文、周旭、萧利刚、林一诺、朱祎康 / 机械工业出版社 / 2020-2 / 59,暂无,克里斯·伯恩哈特,量子&科普&计算机&计算机科学&物理&物理学&科学&数学
https://book.douban.com/subject/33440284/,https://img1.doubanio.com/view/subject/s/public/s32314738.jpg,那些活了很久很久的树,探寻平凡之树的非凡生命,8.1,881人,菲奥娜·斯塔福德 / 王晨、王位婷 / 未读·探索家·北京联合出版公司 / 2019-5 / 49.8,作者在书中十七个章节中分别介绍了17种常见的树木，包括樱树、油橄榄、柏树、 橡树、白蜡、杨树、冬青、桦树、榆树、柳树、松树和苹果树等等。从民间传说、 自然科... ,菲奥娜·斯塔福德,植物&自然&科普&博物学&博物&英国&外国文学&科学
https://book.douban.com/subject/34988835/,https://img1.doubanio.com/view/subject/s/public/s33780158.jpg,如何独立思考,跨越认知陷阱，建立科学思维,8.6,105人,[美]史蒂文·诺韦拉（Steven Novella） / 文辉、汪冰 / 中信出版集团 / 2021-1 / 88,暂无,史蒂文·诺韦拉,思维&独立思考&逻辑&科普&科学&美国&待购
https://book.douban.com/subject/30204745/,https://img1.doubanio.com/view/subject/s/public/s29763149.jpg,疯狂的进化,动物世界的奇葩物种和它们的生存绝技,8.8,459人,马特·西蒙（Matt Simon） / 吴勐 / 未读·探索家·北京联合出版公司 / 2018-6 / 49.8,暂无,马特·西蒙,科普&生物&自然&科学&演化&涨知识&长知识了
https://book.douban.com/subject/34841887/,https://img1.doubanio.com/view/subject/s/public/s33889017.jpg,破天机,基因编辑及其控制演化的惊人力量,8.4,203人,(美) 詹尼佛·A.杜德娜、(美) 塞缪尔·H·斯坦伯格 / 傅贺、袁端端（校） / 湖南科学技术出版社 / 2020-12 / 68,暂无,詹尼佛·A.杜德娜&塞缪尔·H·斯坦伯格,基因&科普&生物学&生物&科学&进化论&进化&达尔文
https://book.douban.com/subject/35538757/,https://img9.doubanio.com/view/subject/s/public/s33954176.jpg,给孩子的科技史, ,9.5,45人,吴军 / 中信出版集团 / 2021-8 / 69.00元,暂无,吴军,科技&科普&儿童&科学&吴军&教育&育儿&自然
https://book.douban.com/subject/25847649/,https://img2.doubanio.com/view/subject/s/public/s27302712.jpg,复杂性思维：物质、精神和人类的计算动力学,物质、精神和人类的计算动力学,8.7,92人,[德]迈因策尔 / 曾国屏、苏俊斌 / 上海辞书出版社 / 2014-4-1 / 85.00,复杂性科学是可与相对论、量子力学媲美的20世纪重大科学突破之一。在某种意义上，复杂性对整个科学体系的影响，也许比后两者更深刻、更广泛。进入21世纪，探索和理... ,迈因策尔,复杂系统&思维&系统论&科学哲学&科普&哲学&科学&复杂
https://book.douban.com/subject/4859891/,https://img9.doubanio.com/view/subject/s/public/s6472224.jpg,数学、科学和认识论, ,9.4,79人,[匈] 拉卡托斯 / 林夏水、薛迪群、范建年 / 商务印书馆 / 2010-12 / 32.00元,拉卡托斯（1922—1974），匈牙利裔英国著名的数学哲学家和科学哲学家。本书分为三个部分：第一部分“数学哲学”，重点分析了无穷回归、经验论、非标准分析对数... ,拉卡托斯,数学&哲学&科学哲学&数学哲学&认识论&逻辑&科普&科学
https://book.douban.com/subject/1468622/,https://img2.doubanio.com/view/subject/s/public/s4528681.jpg,A New Kind of Science, ,8.5,135人,Stephen Wolfram / Wolfram Media Inc / 2002-5 / GBP 40.00,暂无,Stephen Wolfram,复杂系统&数学&科学&科普&Science&复杂
https://book.douban.com/subject/2116353/,https://img9.doubanio.com/view/subject/s/public/s28108824.jpg,不列颠百科全书（全20卷）,国际中文版,9.5,258人,中国大百科全书出版社《不列颠百科全书》国际中文版编辑部 编译 / 中国大百科全书出版社 / 2007-4 / 2300.00元,暂无,中国大百科全书出版社《不列颠百科全书》国际中文版编辑部 编译,百科全书&工具书&百科&经典&科普&文化&科学&社会
https://book.douban.com/subject/25742211/,https://img9.doubanio.com/view/subject/s/public/s29997015.jpg,上帝掷骰子吗?,量子物理史话,9.2,4744人,曹天元 / 北京联合出版公司 / 2013-8-1 / 45.00元,《上帝掷骰子吗？：量子物理史话（全新修订）》是关于量子论的故事。量子论是一个极为奇妙的理论：从物理角度来说，它在科学家中间引起了最为激烈的争议和关注；从现实... ,曹天元,科普&量子力学&量子物理&物理&物理学&科学&自然科学&曹天元
https://book.douban.com/subject/1707050/,https://img1.doubanio.com/view/subject/s/public/s1518227.jpg,狭义与广义相对论浅说, ,9.2,1044人,[美] 爱因斯坦 / 杨润殷 / 北京大学出版社 / 2006-1 / 32.00元,本书分三个部分：狭义相对论、广义相对论、关于整个宇宙的一些考虑，外加一个附录。本书以最简单、最明了的方式介绍了相对论的主要概念，并大体按照相对论实际创生的次... ,爱因斯坦,爱因斯坦&相对论&物理&科普&物理学&科学&自然科学
https://book.douban.com/subject/3117464/,https://img2.doubanio.com/view/subject/s/public/s3227583.jpg,平行宇宙, ,8.5,2444人,(美)加来道雄 / 伍义生、包新周 / 重庆出版社 / 2008-5 / 39.80元,本书中，加来道雄博士以其无与伦比的解说才能，讲述了现代物理学得出的一种最令人难以置信、最激动人心的可能性，即，可能存在着广阔无垠的宇宙之网，里面排列着许多宇... ,加来道雄,科普&宇宙&物理&加来道雄&天文&科学&平行宇宙&科幻
https://book.douban.com/subject/30151207/,https://img2.doubanio.com/view/subject/s/public/s29698461.jpg,文明之光, ,8.9,192人,吴军 / 人民邮电出版社 / 2017-5-1 / CNY 246.00,吴军博士从对人类文明产生了重大影响却在过去被忽略的历史故事里，选择了有意思的几十个片段特写，以人文和科技、经济结合的视角，展现了一幅人类文明发展的宏大画卷。... ,吴军,科普&历史&吴军&文明史&社会学&文明&科技&科学
https://book.douban.com/subject/30446952/,https://img3.doubanio.com/view/subject/s/public/s33500190.jpg,DK医学史,从巫术、针灸到基因编辑,8.0,355人,[英] 史蒂夫·帕克 / 李虎 / 中信出版集团 / 2019-11 / 98,医学的历史，一直是人类为生存和健康而战的历史。从古代到今天的医生们，在治愈疾病、保持身体健康的道路上，留下了无数充满惊奇趣味的冒险故事、荒诞不经却又鼓舞人心... ,史蒂夫·帕克,医学&医学史&科普&DK&历史&社会学&科学&英国
https://book.douban.com/subject/30233984/,https://img1.doubanio.com/view/subject/s/public/s33539058.jpg,科学作为天职,韦伯与我们时代的命运,9.4,649人,李猛 编 / 生活·读书·新知三联书店 / 2018-8 / 45.00元,1917年11月7日，马克斯·韦伯在德国的慕尼黑大学向年青学子们做了《科学作为天职》的著名演讲，这篇演讲对科学工作及其与信仰和职业伦理的关系做了深刻而又有现... ,李猛 编,社会学&韦伯&马克斯·韦伯&李猛&科学&社会理论&学术&社会学理论
https://book.douban.com/subject/24524242/,https://img2.doubanio.com/view/subject/s/public/s29100242.jpg,能量、性、死亡：粒線體與我們的生命, ,8.8,72人,尼克．連恩(Nick Lane) / 林彥綸 / 貓頭鷹 / 2013-5,暂无,尼克．連恩,科普&生命科学&生物&生命&进化&演化&心理学&科学
https://book.douban.com/subject/1292405/,https://img9.doubanio.com/view/subject/s/public/s8892534.jpg,自私的基因, ,8.6,6723人,(英)里查德.道金斯 / 卢允中 / 吉林人民出版社 / 1998-10 / 24.00元,虽然黑猩猩和人类的进化史大约有99.5%是共同的，但人类的大多数思想家把黑猩猩视为畸形异状、与人类毫不相干的怪物，而把他们自己看成是上升为万物之主的阶梯。对... ,里查德.道金斯,科普&基因&进化论&生物学&科学&生物&进化&道金斯
https://book.douban.com/subject/35092665/,https://img2.doubanio.com/view/subject/s/public/s33661751.jpg,三体 1, ,8.4,520人,刘慈欣 / 读客文化 / 2018-12 / 12.09元,暂无,刘慈欣,刘慈欣&科幻小说&科幻&小说&人性&科学&经典&黑暗
https://book.douban.com/subject/26679862/,https://img1.doubanio.com/view/subject/s/public/s28364869.jpg,生命的跃升,40亿年演化史上的十大发明,8.9,1359人,[英] 尼克·莱恩 / 张博然 / 科学出版社 / 2016-5-27 / 48.00元,这本内容丰富的作品试图解读进化论的十个*伟大“发明”，从生命的原初，经过它的创造期，到它的终结。在整个过程中，会出现很多非同一般的神来之笔，如DNA、光合作... ,尼克·莱恩,科普&生命科学&生物&进化论&自然科学&进化&演化&自然
https://book.douban.com/subject/27040768/,https://img1.doubanio.com/view/subject/s/public/s29446677.jpg,开启你的高维智慧, ,8.6,383人,刘丰 / 中国青年出版社 / 2017-5-1 / CNY 39.80,暂无,刘丰,哲学&灵修&身心灵&心灵成长&灵性&心理&自我管理&文化
https://book.douban.com/subject/6855803/,https://img2.doubanio.com/view/subject/s/public/s7645423.jpg,奇点临近,当计算机智能超越人类,7.6,1863人,Ray Kurzweil / 董振华、李庆成 / 机械工业出版社 / 2011-10 / 69.00元,人工智能作为21世纪科技发展的最新成就，深刻揭示了科技发展为人类社会带来的巨大影响。本书结合求解智能问题的数据结构以及实现的算法，把人工智能的应用程序应用于... ,Ray Kurzweil,人工智能&未来学&计算机&科普&科学&进化&互联网
https://book.douban.com/subject/1277169/,https://img3.doubanio.com/view/subject/s/public/s4197640.jpg,古今数学思想（一）, ,9.0,1006人,[美] 莫里斯·克莱因 / 张理京、张锦炎、江泽涵 / 上海科学技术出版社 / 2002-7 / 32.00元,《古今数学思想》论述了从古代一直到20世纪头几十年，这数千年中数学大部分分支的历史发展，阐述了一些重要的数学思想的来源、数学之间与数学和其他自然科学，尤其是... ,莫里斯·克莱因,数学&数学史&科普&数学哲学&历史&科学&科学史&Mathematics
https://book.douban.com/subject/27180603/,https://img3.doubanio.com/view/subject/s/public/s29589510.jpg,端粒效應,諾貝爾獎得主破解老化之祕，傳授真正有效的逆齡養生術,7.8,141人,伊莉莎白．布雷克本、伊麗莎．艾波 / 廖月娟 / 天下文化 / 2017-10-30 / NT$500,暂无,伊莉莎白．布雷克本&伊麗莎．艾波,科普&医学&健康&基因&科学&美国&得到听书
https://book.douban.com/subject/5422665/,https://img9.doubanio.com/view/subject/s/public/s4635935.jpg,大设计, ,8.0,4383人,[英] 斯蒂芬·霍金、列纳德·蒙洛迪诺 / 吴忠超 / 湖南科学技术出版社 / 2011-1 / 48.00元,宇宙何时并如何起始？我们为何在此？为何是有非无？何为实在本性？为何自然定律被这么精细地调谐至让我们这样的生命存在？以及最后，我们宇宙的表观“大设计”能否证实... ,斯蒂芬·霍金&列纳德·蒙洛迪诺,科普&霍金&物理学&宇宙学&哲学&物理&科学&宇宙
https://book.douban.com/subject/1507315/,https://img9.doubanio.com/view/subject/s/public/s1507456.jpg,自然哲学之数学原理, ,9.1,697人,(英)牛顿 / 王克迪 / 北京大学出版社 / 2006-1 / 39.00元,在科学史上，《自然哲学之数学原理》是经典力学的第一部经典著作，划时代的巨著，也是人类掌握的第一个完整的科学的宇宙论和科学理论体系，其影响所及，遍布经典自然科... ,牛顿,数学&牛顿&哲学&物理&科学&经典&科普&物理学
https://book.douban.com/subject/35476834/,https://img9.doubanio.com/view/subject/s/public/s33909376.jpg,半小时漫画科学史3, ,7.6,188人,陈磊·半小时漫画团队 / 文汇出版社 / 2021-6 / 45.00元,暂无,陈磊·半小时漫画团队,漫画&科学&半小时系列&二混子&科普&漫画绘本&陈磊&历史
https://book.douban.com/subject/1441922/,https://img2.doubanio.com/view/subject/s/public/s3506792.jpg,从一到无穷大,科学中的事实和臆测,9.5,843人,（美）G·伽莫夫 / 暴永宁 / 科学出版社 / 1978-11-01 / 0.68,在写法上，《从一到无穷大》与其他常见的按主题分类来写作的科普著作不同，伽莫夫完全是一种大家的写作风格，把数学、物理乃至生物学的许多内容有机地融合在一起，仿佛... ,G·伽莫夫,科普&数学&伽莫夫&科学&自然科学&经典&物理&智慧
https://book.douban.com/subject/6750347/,https://img2.doubanio.com/view/subject/s/public/s6851332.jpg,演化,跨越40亿年的生命记录,9.2,670人,[美]卡尔·齐默（Carl Zimmer） / 唐嘉慧 / 上海人民出版社 / 2011-12 / 88.00元,《演化：跨越40亿年的生命记录》讲述的是地球上一切生命的进化史，从早期原始生命的产生到物种大爆炸又大灭绝的原因，从雄性和雌性的共同进化到寄主和寄生物之间的进... ,卡尔·齐默,科普&进化论&自然科学&演化&生物&科学&生命&自然
https://book.douban.com/subject/26419624/,https://img3.doubanio.com/view/subject/s/public/s28260910.jpg,世界觀,現代年輕人必懂的科學哲學和科學史,8.9,282人,理察.迪威特(Richard DeWitt) / 唐澄暐 / 夏日 / 2015-7-1 / NT$700,暂无,理察.迪威特,世界观&科学哲学&哲学&科学史&科普&科学&繁体
https://book.douban.com/subject/25723403/,https://img9.doubanio.com/view/subject/s/public/s28766665.jpg,神经科学原理, ,9.6,98人,（美）埃里克 R. 坎德尔、詹姆斯 H. 施瓦茨、托马斯 M. 杰塞尔、史蒂文 A. 西格尔鲍姆、A. J. 赫兹佩思 / 机械工业出版社 / 2013-9 / 299.00,暂无,埃里克 R. 坎德尔&詹姆斯 H. 施瓦茨&托马斯 M. 杰塞尔&史蒂文 A. 西格尔鲍姆&A. J. 赫兹佩思,神经科学&认知科学&心理学&认知神经科学&医学&科普&科学
https://book.douban.com/subject/1049136/,https://img9.doubanio.com/view/subject/s/public/s9176016.jpg,数学：确定性的丧失, ,8.7,1899人,[美] M·克莱因 / 李宏魁 / 湖南科学技术出版社 / 1997-6 / 32.00元,绝大多数有知识的人今天仍然认为数学是关于物质世界的不可动摇的知识体系，数学推理是准确无误的。这本专著驳斥了这种神话。作者M·克莱因指出，今天，普遍接受的数学... ,M·克莱因,数学&科普&数学史&哲学&第一推动丛书&科学&思想&数学科普
https://book.douban.com/subject/35332778/,https://img1.doubanio.com/view/subject/s/public/s33821128.jpg,我们为什么要睡觉？, ,8.5,1710人,[英] 马修·沃克 / 田盈春 / 后浪丨北京联合出版公司 / 2021-3 / 60.00元,暂无,马修·沃克,睡眠&科普&健康&生活&治愈&奇怪的东西&运动健身&英国
https://book.douban.com/subject/35218117/,https://img2.doubanio.com/view/subject/s/public/s33876683.jpg,性的进化, ,7.4,433人,[美] 贾雷德·戴蒙德 / 魏薇 / 天津科学技术出版社 / 2020-12-1 / 69.90元,暂无,贾雷德·戴蒙德,科普&生物学&进化&两性关系&贾雷德·戴蒙德&科学&思想&外国文学
https://book.douban.com/subject/26936478/,https://img2.doubanio.com/view/subject/s/public/s29300972.jpg,羽毛,自然演化的奇迹,9.0,268人,[美] 托尔·汉森 / 赵敏、冯骐 / 商务印书馆 / 2017-1 / 60.00,暂无,托尔·汉森,科普&自然&鸟&博物&博物学&进化论&演化&科学
https://book.douban.com/subject/35086535/,https://img2.doubanio.com/view/subject/s/public/s33668962.jpg,科学的故事,起源篇,8.4,112人,吴国盛 / 江苏凤凰文艺出版社 / 2020-7 / 58,“科学”是一个翻译过来的名字，英文Science。中国早期是把它翻译成“格致学”，取“格物致知”之意。日本有感于19世纪以来西方科学的分科化，取“分科之学”... ,吴国盛,科普&科学&科学史&哲学&吴国盛&经典&0.科学
https://book.douban.com/subject/30262617/,https://img3.doubanio.com/view/subject/s/public/s29983520.jpg,生命3.0,人工智能时代，人类的进化与重生,8.3,2018人,[美] 迈克斯·泰格马克 / 汪婕舒 / 浙江教育出版社 / 2018-6 / 99.90元,《生命3.0》一书中，作者迈克斯·泰格马克对人类的终极未来进行了全方位的畅想，从我们能活到的近未来穿行至1万年乃至10 亿年及其以后，从可见的智能潜入不可见... ,迈克斯·泰格马克,人工智能&科普&未来&科学&未来学&AI&逻辑思维&美国
https://book.douban.com/subject/35374636/,https://img9.doubanio.com/view/subject/s/public/s33859784.jpg,为什么你看不懂抽象画？,先锋艺术的脑科学原理,7.9,155人,[美] 埃里克·坎德尔 / 喻柏雅 / 后浪丨天津科学技术出版社 / 2021-4 / 88.00元,暂无,埃里克·坎德尔,艺术&神经科学&科普&心理学&艺术史&文化&科学&艺术史书单
https://book.douban.com/subject/24749708/,https://img3.doubanio.com/view/subject/s/public/s26739170.jpg,西方科学的起源,公元1450年之前宗教、哲学、体制背景下的欧洲科学传统,9.2,113人,戴维·林德伯格 / 张卜天 / 湖南科学技术出版社 / 2013-5 / 78.00元,暂无,戴维·林德伯格,科学史&科学&科学哲学&历史&思想史&科普&自然科学&张卜天
https://book.douban.com/subject/1853158/,https://img3.doubanio.com/view/subject/s/public/s1759610.jpg,博物, ,9.0,504人,15元,暂无,15元,杂志&科普&博物&地理&科学&中国国家地理&人文&中国
https://book.douban.com/subject/35506167/,https://img2.doubanio.com/view/subject/s/public/s33929023.jpg,时间的起点, ,8.0,22人,[以色列] 阿里耶·本-纳伊姆 / 李永学 / 后浪丨北京联合出版公司 / 2021-8 / 45.00元,暂无,阿里耶·本-纳伊姆,科普&宇宙&科学&时间&后浪&物理学&以色列&科学人文
https://book.douban.com/subject/26585183/,https://img9.doubanio.com/view/subject/s/public/s28268974.jpg,科学研究的艺术, ,9.3,51人,[英] W. I. B. Beveridge / 陈捷 / 北岳文艺出版社 / 2015-6 / 29.80元,本书是一本关于方法论的书。因作者所研究领域的关系，本书首先是为即将从事科学研究工作的学生、业已从事科研工作的人员，乃至有经验的科学家所写，但其中所涉内容适合... ,W. I. B. Beveridge,方法论&科学&科普&研究方法&学术
https://book.douban.com/subject/26364209/,https://img1.doubanio.com/view/subject/s/public/s28051567.jpg,那些古怪又让人忧心的问题,前NASA成员、美国最火科普博客xkcd幽默问答集,8.0,5610人,兰道尔·门罗 / 朱君玺 / 北京联合出版公司 / 2015-5 / 49.80,暂无,兰道尔·门罗,科普&趣味&科学&思维&美国&搞笑&科普类&有趣
https://book.douban.com/subject/35637769/,https://img9.doubanio.com/view/subject/s/public/s34026205.jpg,神秘日志·达尔文环球旅行记, ,9.7,20人,一米阳光童书馆/策划、贾琢/编著、于洪丽/绘 / 北京日报出版社丨阳光博客 / 2021-11 / 198.00元,自2012年1月份一米阳光童书馆推出第一本“神秘日志”（《海底100天》）以来，该系列特有的传奇故事叙事方式和天马行空的纸质工艺，成为中国童书出版界的一个里... ,一米阳光童书馆,童书&儿童文学&科普&科学&科幻小说&好书，值得一读
https://book.douban.com/subject/34933366/,https://img9.doubanio.com/view/subject/s/public/s33607814.jpg,小猎犬号航海记, ,9.0,86人,[英] 查尔斯·达尔文 / 陈红 / 译林出版社 / 2020-4 / 198.00,1831年12月，查尔斯·达尔文以“船长随伴”的身分登上英国海军舰艇小猎犬号，开始了为期五年的科学考察之旅。此次航海，被称为人类历史上最重要的航海考察之一，... ,查尔斯·达尔文,达尔文&博物学&科学&生物&演化论&英国&哲学&未知
https://book.douban.com/subject/34835117/,https://img3.doubanio.com/view/subject/s/public/s33537280.jpg,我们为什么还没有死掉,免疫系统漫游指南,8.0,690人,[澳]伊丹·本-巴拉克 (Idan Ben-Barak) / 傅贺、倪加加（校） / 重庆大学出版社 / 2020-1 / 52.00元,暂无,伊丹·本-巴拉克,科普&医学&生物学&生物&科学&健康&奇怪的东西&澳大利亚
https://book.douban.com/subject/1067830/,https://img1.doubanio.com/view/subject/s/public/s2773909.jpg,人对抗自己,自杀心理研究,8.9,403人,（美）门林格尔 / 冯川 / 贵州人民出版社 / 2004-05 / 29.00,卡尔・门林格尔（Carl Augustus Menninger）是美国著名的精神病医生、精神分析学家和心理学家，他对人深邃莫测的精神世界有渊博的知识，尤其对... ,门林格尔,心理学&精神分析&自杀&心理&美国&神经症&科学
https://book.douban.com/subject/3550249/,https://img9.doubanio.com/view/subject/s/public/s3899746.jpg,科学哲学, ,8.8,1211人,奥卡沙 / 韩广忠 / 译林出版社 / 2009-1 / 18.00元,《科学哲学》为当代科学哲学中的主要问题提供了一幅清晰准确的鸟瞰图。何为科学？科学是否客观？科学能否解释一切？萨米尔·奥卡沙开篇扼要介绍科学发展的历程，继尔探... ,奥卡沙,科学哲学&哲学&牛津通识读本&科学&科普&方法论&通识&自然科学
https://book.douban.com/subject/2419991/,https://img2.doubanio.com/view/subject/s/public/s4596262.jpg,中国科学技术史,第一卷 导论,8.5,150人,李约瑟 / 科学出版社 / 1990.7 / 19.60,"本书是通过对中国和西方科学技术进行大量具体的分析和比较,全面而又系统地论述了我国古代科学技术的辉煌成就及其对世界文明的重大贡献。 ",李约瑟,科技史&历史&中国&中国历史&科学&海外中国研究&科普
https://book.douban.com/subject/1322358/,https://img1.doubanio.com/view/subject/s/public/s1331728.jpg,费马大定理,一个困惑了世间智者358年的谜,9.0,2987人,(英)西蒙﹒辛格 / 薛密 / 上海译文出版社 / 2005-05-01 / 33.00,暂无,西蒙﹒辛格,数学&科普&费马大定理&数学史&传记&历史&科学&数论
https://book.douban.com/subject/35630571/,https://img2.doubanio.com/view/subject/s/public/s34022011.jpg,稀有地球,为什么复杂生命在宇宙中如此罕见,暂无,少于10人,[美]彼得·沃德（Peter D. Ward）、[美]唐纳德·布朗利（Donald Brownlee） / 刘夙 / 商务印书馆 / 2021-9 / 99.00,暂无,彼得·沃德&唐纳德·布朗利,天文学&科普&地球科学&演化&科学&奇怪的东西&待读&amazon
https://book.douban.com/subject/26652354/,https://img1.doubanio.com/view/subject/s/public/s28337808.jpg,世界重启,大灾变后，如何快速再造人类文明,8.2,823人,[英]路易斯·达特内尔 / 秦鹏 / 北京联合出版公司 / 2015-12 / 39.80元,暂无,路易斯·达特内尔,科普&生存&科学&工具书&英国&文化&2015
https://book.douban.com/subject/26390277/,https://img1.doubanio.com/view/subject/s/public/s28361767.jpg,量子怪杰,保罗·狄拉克传,9.4,133人,格雷姆·法米罗 / 兰梅 / 重庆大学出版社 / 2015-5 / 76.00元,暂无,格雷姆·法米罗,传记&量子物理&物理&物理学家&科学&物理学&物理學
https://book.douban.com/subject/10571608/,https://img2.doubanio.com/view/subject/s/public/s10424952.jpg,第一推动丛书（珍藏版套书）, ,9.6,82人,史蒂芬·霍金 / 湖南科学技术出版社 / 2012-6 / 2000.00元,《第一推动丛书》自1992年出版以来已经走过20年，它已然成为国内科普图书的一面旗帜。《第一推动丛书》是一套由当代世界一流科学家撰写的，倡导科学精神和科学思... ,史蒂芬·霍金,第一推动丛书&科普&科学&科普读物&经典&物理学&物理&量子物理
