书籍详情链接,图片链接,书名,书名简述,评分,评价数,出版相关信息,概况,作者
https://book.douban.com/subject/35654033/,https://img9.doubanio.com/view/subject/s/public/s34035345.jpg,量子信息简话,给所有人的新科技革命读本,9.2,11人,袁岚峰 / 中国科学技术大学出版社 / 2021-11 / 80元,本书从普通读者的视角出发，先介绍量子是什么以及较为容易理解的量子精密测量，然后讲述量子力学的“三大奥义”，再介绍量子计算和量子通信，不仅保持了科学的严谨性，... ,袁岚峰
https://book.douban.com/subject/30281339/,https://img2.doubanio.com/view/subject/s/public/s29917943.jpg,万物皆数, ,8.3,1370人,[法] 米卡埃尔·洛奈（Mickaël Launay） / 孙佳雯 / 低音·北京联合出版公司 / 2018-12 / 68.00元,暂无,米卡埃尔·洛奈
https://book.douban.com/subject/26579966/,https://img3.doubanio.com/view/subject/s/public/s28283450.jpg,医生的修炼,在不完美中探索行医的真相,8.6,2535人,[美]阿图·葛文德 / 欧冶 / 浙江人民出版社 / 2015-8 / 49.90,新手医生阿图满怀抱负进入梦想中的白色巨塔，他将遇到哪些意想不到的试炼？硬着头皮第一次拿起手术刀的他，将如何处理突如其来的变故？在错误切开病人气管的时候，他如... ,阿图·葛文德
https://book.douban.com/subject/26744154/,https://img9.doubanio.com/view/subject/s/public/s29706746.jpg,猫咪家庭医学大百科, ,9.0,1034人,林政毅、陈千雯 / 电子工业出版社 / 2016-4-23 / 89.00元,暂无,林政毅&陈千雯
https://book.douban.com/subject/35428125/,https://img3.doubanio.com/view/subject/s/public/s33871240.jpg,代数的历史,人类对未知量的不舍追踪（修订版）,8.8,95人,[美] 约翰·德比希尔 / 张浩 / 图灵｜人民邮电出版社 / 2021-4 / 79.00元,暂无,约翰·德比希尔
https://book.douban.com/subject/20453160/,https://img9.doubanio.com/view/subject/s/public/s24516716.jpg,天才引导的历程,数学中的伟大定理,9.1,639人,William Dunham / 李繁荣、李莉萍 / 机械工业出版社华章公司 / 2013-1-7 / 45.00元,本书将两千多年的数学发展历程融为十二章内容，每章都包含了三个基本组成部分，即历史背景、人物传记以及在这些“数学杰作”中所表现出的创造性。作者精心挑选了一些杰... ,William Dunham
https://book.douban.com/subject/35560368/,https://img1.doubanio.com/view/subject/s/public/s33986227.jpg,科学之路,人、机器与未来 当机器思考时，人类会怎样？,7.3,88人,[法] 杨立昆 / 中信出版集团 / 2021-8-1 / RMB 88,暂无,杨立昆
https://book.douban.com/subject/35528866/,https://img9.doubanio.com/view/subject/s/public/s33951116.jpg,大脑用户指南, ,8.0,38人,英国《新科学家》杂志 / 阳曦 / 湖南科学技术出版社 / 2021-7 / 138,暂无,英国《新科学家》杂志
https://book.douban.com/subject/35005103/,https://img2.doubanio.com/view/subject/s/public/s33698881.jpg,经济学原理（第8版）,微观经济学分册,9.4,317人,(美) N.格里高利. 曼昆 (N. Gregory Mankiw) / 梁小民、梁砾 / 北京大学出版社 / 2020-5 / 109.00元,曼昆的《经济学原理》是国内外市场上广受欢迎的经济学经典教材之一。与同类书相比，本书的特点在于，更多地强调经济学原理的应用和思维方式的培养，而不是经济学模型。... ,N.格里高利. 曼昆
https://book.douban.com/subject/34711825/,https://img3.doubanio.com/view/subject/s/public/s33442840.jpg,这就是物理,函套10册,9.1,96人,[美] 约瑟夫·米森 文、[美] 萨缪·希提 绘 / 张梦叶 / 北京理工大学出版社 / 2019-7 / 200.00元,暂无,约瑟夫·米森 文&萨缪·希提 绘
https://book.douban.com/subject/34974775/,https://img2.doubanio.com/view/subject/s/public/s33613612.jpg,认识建筑, ,9.0,607人,[美] 罗伯特·麦卡特、[芬] 尤哈尼·帕拉斯玛 / 宋明波 / 后浪 | 湖南美术出版社 / 2020-6 / 198.00元,暂无,罗伯特·麦卡特&尤哈尼·帕拉斯玛
https://book.douban.com/subject/34778204/,https://img2.doubanio.com/view/subject/s/public/s33445271.jpg,结构是什么, ,8.2,404人,[英]J.E.戈登（J.E.Gordon） / 李轻舟、审校：刘新宇 / 中信出版社·鹦鹉螺 / 2019-8-1 / 59,暂无,J.E.戈登
https://book.douban.com/subject/27046024/,https://img2.doubanio.com/view/subject/s/public/s29458492.jpg,杂食者的两难,食物的自然史,8.4,1149人,[美] 迈克尔·波伦 / 邓子衿 / 中信出版集团 / 2017-7 / 69.00元,自从人类开始围坐在一起共同进餐，饮食之道就与文化而不仅仅是生理需求，结下了不解之缘，人类透过饮食，将自然转化为文化。数百万年来，人类已经整合汇编了明智的饮食... ,迈克尔·波伦
https://book.douban.com/subject/27145016/,https://img2.doubanio.com/view/subject/s/public/s29549031.jpg,创造自然,亚历山大·冯·洪堡的科学发现之旅,8.8,1727人,[德] 安德烈娅·武尔夫 / 边和 / 后浪丨浙江人民出版社 / 2017-10 / 88.00元,暂无,安德烈娅·武尔夫
https://book.douban.com/subject/30327868/,https://img1.doubanio.com/view/subject/s/public/s29871217.jpg,非平面, ,8.3,5215人,[美] 尼克·索萨尼斯 / 严安若 / 后浪丨北京联合出版公司 / 2018-11 / 60.00元,暂无,尼克·索萨尼斯
https://book.douban.com/subject/26756741/,https://img1.doubanio.com/view/subject/s/public/s28819378.jpg,胆小别看画 1,方块A的作弊者,8.0,1378人,[日] 中野京子 / 俞隽 / 中信出版社 / 2016-4 / 42.00元,暂无,中野京子
https://book.douban.com/subject/10539147/,https://img9.doubanio.com/view/subject/s/public/s28328615.jpg,宇宙的结构,空间、时间以及真实性的意义,9.3,706人,布赖恩•格林 (Brian Greene) / 刘茗引 / 湖南科学技术出版社 / 2013-1-1 / 45.00元,《宇宙的结构：空间、时间以及真实性的意义》具有更高的立足点。如果说《宇宙的琴弦》是在相对论和量子论的框架下具体地介绍弦理论及其物理学结果。那么本书则是从更高... ,布赖恩•格林
https://book.douban.com/subject/27154489/,https://img9.doubanio.com/view/subject/s/public/s29559634.jpg,蓝色小药丸, ,8.8,5810人,[瑞士] 弗雷德里克·佩特斯 / 陈帅、易立 / 北京联合出版公司 / 2017-11 / 45.00元,暂无,弗雷德里克·佩特斯
https://book.douban.com/subject/35051811/,https://img2.doubanio.com/view/subject/s/public/s33633683.jpg,生命密码2：人人都关心的基因科普,人人都关心的基因科普,7.4,601人,尹烨 / 中信出版社 / 2020-5-1 / 68.00,暂无,尹烨
https://book.douban.com/subject/10607615/,https://img2.doubanio.com/view/subject/s/public/s32320723.jpg,第三种黑猩猩,人类的身世与未来,8.7,3922人,（美）贾雷德·戴蒙德 / 王道还 / 上海译文出版社 / 2012-5 / 38.00元,暂无,贾雷德·戴蒙德
https://book.douban.com/subject/35217694/,https://img9.doubanio.com/view/subject/s/public/s33753104.jpg,照护,哈佛医师和阿尔茨海默病妻子的十年,9.0,745人,[美] 凯博文 / 姚灏 / 中信出版社 / 2020-11 / 58.00元,阿尔茨海默病是什么？如果有一天家人突然不认识你了，你该如何应对，如何劝慰，如何照料？面对一场注定以“失败”告终的战斗，面对亲人终将失去理智、失去自我的结局，... ,凯博文
https://book.douban.com/subject/35546389/,https://img9.doubanio.com/view/subject/s/public/s33956634.jpg,元宇宙通证, ,6.5,825人,邢杰、赵国栋、徐远重、易欢欢、余晨 / 中译出版社 / 2021-8 / 35,这是一本从入门到精通、图文并茂的干货精品书，浓缩了关于元宇宙的精华内容，尤为适合时间有限、追求高效高质的精英人群。本书内容涉及元宇宙的商机、产业链生态、六大... ,邢杰&赵国栋&徐远重&易欢欢&余晨
https://book.douban.com/subject/35054971/,https://img3.doubanio.com/view/subject/s/public/s33637950.jpg,看不见的光,从红外线到X光，电磁波发现趣史,8.5,87人,(美) 鲍勃·伯曼 / 雍寅 / 未读·探索家 天津科学技术出版社 / 2020-5 / 55,19世纪，人类刚刚学会利用电磁波，而现在电磁波已经塑造了人们的生活方式。你将通过这本书了解”不可见光“的发现趣史。书中收录了各种电磁波被发现的经过。你将从中... ,鲍勃·伯曼
https://book.douban.com/subject/34467855/,https://img1.doubanio.com/view/subject/s/public/s33531939.jpg,世纪的哭泣,艾滋病的故事,8.3,2009人,[美]兰迪·希尔茨 / 傅洁莹 / 上海译文出版社 / 2020-1-31 / 88.00元,暂无,兰迪·希尔茨
https://book.douban.com/subject/1437852/,https://img1.doubanio.com/view/subject/s/public/s1475298.jpg,费恩曼物理学讲义（第1卷）,(第1卷),9.5,1845人,Richard P. Feynman、Robert B. Leighton、Matthew Sands / 王子辅、李洪芳、钟万蘅 / 上海科学技术出版社 / 2005-06 / 85.00元,20世纪60年代初，美国一些理工科大学鉴于当时的大学基础物理数学与现代科学技术的发展不相适应，纷纷试行教学改革，加利福尼亚理学院就是其中之一。该校于1961... ,Richard P. Feynman&Robert B. Leighton&Matthew Sands
https://book.douban.com/subject/35321248/,https://img2.doubanio.com/view/subject/s/public/s33843652.jpg,逊色,科学对女性做错了什么？,8.2,155人,安吉拉·萨伊尼（Angela Saini） / 李贯峰 / 重庆大学出版社 / 2021-4-10 / 58,暂无,安吉拉·萨伊尼
https://book.douban.com/subject/35453096/,https://img1.doubanio.com/view/subject/s/public/s33890947.jpg,科学：无尽的前沿, ,7.6,343人,范内瓦·布什、拉什·D.霍尔特 / 崔传刚 / 中信出版集团 / 2021-5-1 / 59.00元,暂无,范内瓦·布什&拉什·D.霍尔特
https://book.douban.com/subject/35158857/,https://img3.doubanio.com/view/subject/s/public/s33696600.jpg,冥古宙 太古宙（46亿年的奇迹：地球简史）, ,9.9,47人,[日]朝日新闻出版 / 曹艺、牛莹莹、苏萍 / 人民文学出版社 / 2020-9-1 / 118.00元,“46亿年的奇迹：地球简史”是一套兼具科学与美学的大型地球科学丛书，50个专题循序渐进，150个故事依次展开，构成地球46亿年的演进历程。 本书是丛书中的第... ,朝日新闻出版
https://book.douban.com/subject/26377453/,https://img1.doubanio.com/view/subject/s/public/s28991848.jpg,谷物大脑, ,7.1,2921人,（美）戴维•珀尔玛特（David Perlmutter）、克里斯廷•洛伯格（Kristin Loberg） / 温旻 / 机械工业出版社 / 2015-5-20 / 45.00元,暂无,戴维•珀尔玛特&克里斯廷•洛伯格
https://book.douban.com/subject/10455982/,https://img2.doubanio.com/view/subject/s/public/s27168352.jpg,什么是数学,对思想和方法的基本研究,9.3,1236人,R•柯朗、H•罗宾、I·斯图尔特 / 左平、张饴慈 / 复旦大学出版社 / 2012-1-1 / 43.00元,本书是世界著名的数学科普读物，它搜集了许多经典的数学珍品，对整个数学领域中的基本概念与方法，做了精深而生动的阐述。无论是数学专业人士，或是愿意作数学思考者都... ,R•柯朗&H•罗宾&I·斯图尔特
https://book.douban.com/subject/33590444/,https://img2.doubanio.com/view/subject/s/public/s33438492.jpg,生命与新物理学, ,8.8,249人,[英] 保罗·戴维斯（Paul Davies） / 王培 / 中信出版社 / 2019-8-15 / 59,暂无,保罗·戴维斯
https://book.douban.com/subject/27089022/,https://img9.doubanio.com/view/subject/s/public/s29495226.jpg,海洋中的爱与性,变性的鱼、浪漫的虾、怪癖乌贼及其他深海情色奇葩,8.4,1391人,[美] 玛拉·J. 哈尔特 / 黄波 / 北京联合出版公司 / 2017-8 / 49.8,"""一半是海水，一半是火焰；一半是“情色”，一半是“科学”。本书以拟人化的诙谐笔法和科学严谨的写作，描写了海洋中各种动物不可思议的性行为。比如，石斑鱼会举办盛... ",玛拉·J. 哈尔特
https://book.douban.com/subject/3249247/,https://img2.doubanio.com/view/subject/s/public/s28067143.jpg,高观点下的初等数学, ,9.1,651人,[德] Felix Klein / 舒湘芹、陈义章 / 复旦大学出版社 / 2008-9 / 68.00元,《高观点下的初等数学》(全3册)是克莱因根据自己在哥廷根大学多年为德国中学数学教师及在校学生开设的讲座所撰写的基础数学普及读物。该书反映了他对数学的许多观点... ,Felix Klein
https://book.douban.com/subject/35067533/,https://img9.doubanio.com/view/subject/s/public/s33644335.jpg,观念生物学, ,9.1,102人,[美] 马伦·霍格兰、伯特·窦德生 / 洋洲、玉茗 / 后浪丨福建教育出版社 / 2020-6 / 49.80元,暂无,马伦·霍格兰&伯特·窦德生
https://book.douban.com/subject/35330127/,https://img1.doubanio.com/view/subject/s/public/s33805289.jpg,餐桌上的危机,一个关于禽肉、抗生素和努力对抗耐药菌的精彩故事,8.1,141人,(美) 玛丽安·麦克纳 / 吴勐 / 中信出版社 / 2021-3 / 56.00元,试着想象一下：未来的某一天，你去牙科诊所时惊恐地发现，由于病菌对各种常用的抗生素都有耐药性，拔牙竟然可能带来致命的危险！这就是人类面临的重大危机之一：抗生素... ,玛丽安·麦克纳
https://book.douban.com/subject/26876440/,https://img1.doubanio.com/view/subject/s/public/s29514807.jpg,吃货的生物学修养,脂肪、糖和代谢病的科学传奇,8.4,2632人,王立铭 / 清华大学出版社 / 2016-9-1 / 45,食物空前丰富的工业社会，反而成了引发疾病的导火索。当人们真正了解了王立铭所著的《吃货的生物学修养》一书中讲述的这段历史和历史背后的故事，也一定可以从中获得科... ,王立铭
https://book.douban.com/subject/24846072/,https://img2.doubanio.com/view/subject/s/public/s26822502.jpg,隐藏的现实,平行宇宙是什么,9.1,896人,B·格林 / 李剑龙、权伟龙、田苗 / 人民邮电出版社 / 2013-7 / 55.00,自古以来，“宇宙”就意味着“所有的东西”。但在本书中，超级畅销书作家格林将以他那招牌式的睿智和幽默告诉你，我们的宇宙可能并非唯一的宇宙，他会带你游历梦幻般的... ,B·格林
https://book.douban.com/subject/35593984/,https://img2.doubanio.com/view/subject/s/public/s34033282.jpg,大脑, ,8.8,18人,[美]加里•L.温克 / 雷霆、胡峰 / 华中科技大学出版社 / 2021-10 / 88.00,大脑的主要功能是什么？这是一个很简单的问题，我们却已花费了几千年的时间才开始慢慢了解。大脑对我们的日常生活至关重要，至今仍是一个谜。加里•L.温克（Gary... ,加里•L.温克
https://book.douban.com/subject/25928708/,https://img2.doubanio.com/view/subject/s/public/s28941243.jpg,佛祖都说了些什么?, ,8.6,4188人,林欣浩 / 北京时代华文书局 / 2014-7-1 / 42,《佛祖都说了些什么》用轻松易懂的写法，介绍了汉传佛教的历史。六道轮回是否存在？罗汉和菩萨谁的级别更高？坏人到庙里捐钱能否获得福报？为什么有的佛经像绕口令？…... ,林欣浩
https://book.douban.com/subject/27045352/,https://img1.doubanio.com/view/subject/s/public/s33886109.jpg,穿越平行宇宙, ,8.5,728人,[美]迈克斯•泰格马克 （Max Tegmark） / 汪婕舒 / 浙江人民出版社 / 2017-6 / 109.90元,	《彗星来的那一夜》《蝴蝶效应》《银河系漫游指南》《奇异博士》等众多烧脑科幻大片争相借鉴的主题——平行宇宙！在另外某个星球、甚至某个不同的宇宙中，存在另外... ,迈克斯•泰格马克
https://book.douban.com/subject/30159014/,https://img2.doubanio.com/view/subject/s/public/s29917163.jpg,永生的海拉,改变人类医学史的海拉细胞及其主人的生命故事,8.2,1007人,[美] 丽贝卡·思科鲁特 / 刘旸 / 广西师范大学出版社 / 2018-11 / 52.00,她叫海瑞塔•拉克斯（Henrietta Lacks），但科学家们只知道“海拉”（HeLa）。她是美国南方的贫穷烟农，在她的黑奴祖先世代耕种的土地上生活。她患... ,丽贝卡·思科鲁特
https://book.douban.com/subject/1292405/,https://img9.doubanio.com/view/subject/s/public/s8892534.jpg,自私的基因, ,8.6,6723人,(英)里查德.道金斯 / 卢允中 / 吉林人民出版社 / 1998-10 / 24.00元,虽然黑猩猩和人类的进化史大约有99.5%是共同的，但人类的大多数思想家把黑猩猩视为畸形异状、与人类毫不相干的怪物，而把他们自己看成是上升为万物之主的阶梯。对... ,里查德.道金斯
https://book.douban.com/subject/33440284/,https://img1.doubanio.com/view/subject/s/public/s32314738.jpg,那些活了很久很久的树,探寻平凡之树的非凡生命,8.1,881人,菲奥娜·斯塔福德 / 王晨、王位婷 / 未读·探索家·北京联合出版公司 / 2019-5 / 49.8,作者在书中十七个章节中分别介绍了17种常见的树木，包括樱树、油橄榄、柏树、 橡树、白蜡、杨树、冬青、桦树、榆树、柳树、松树和苹果树等等。从民间传说、 自然科... ,菲奥娜·斯塔福德
https://book.douban.com/subject/30164677/,https://img1.doubanio.com/view/subject/s/public/s29710377.jpg,我们为什么会生病, ,8.5,1395人,[美] 伦道夫·M·尼斯、[美] 乔治·C·威廉斯 / 易凡、禹宽平、傅贺（校）、叶凯雄（校） / 湖南科学技术出版社 / 2018-3 / 49.00,有没有想过，人为什么会发烧、发炎？孕妇的“晨吐”是什么原因？为什么许多人小时候不爱吃青菜，长大之后就爱吃了？ 焦虑、抑郁和精神疾病这么糟糕，自然选择为什么留... ,伦道夫·M·尼斯&乔治·C·威廉斯
https://book.douban.com/subject/35081676/,https://img2.doubanio.com/view/subject/s/public/s33654741.jpg,恐龙的兴衰,一部失落世界的全新史诗,8.9,446人,[美]史蒂夫·布鲁萨特 / 李凤阳 / 未读·探索家 天津科学技术出版社 / 2020-7 / 58.00元,暂无,史蒂夫·布鲁萨特
https://book.douban.com/subject/25764449/,https://img1.doubanio.com/view/subject/s/public/s29936188.jpg,社会学的邀请, ,8.5,1344人,(美)威特(WittJ. ) / 林聚任 等 / 北京大学出版社 / 2014-2 / 48.00元,我们为什么会按照我们想的那样去做呢？我们为什么会按照我们做的那样去做呢？社会学旨在对这两个问题提供答案。尽管其他学科也试图做出回答，但社会学提供的分析视角，... ,威特
https://book.douban.com/subject/34984198/,https://img1.doubanio.com/view/subject/s/public/s33734427.jpg,费曼物理学讲义,第1卷,9.5,88人,[美] 理查德·费曼 / 郑永令等 / 上海科学技术出版社 / 2020-4-1 / 118.00元,暂无,理查德·费曼
https://book.douban.com/subject/35512107/,https://img3.doubanio.com/view/subject/s/public/s33934840.jpg,小学馆大百科：恐龙, ,9.6,64人,[日] 富田幸光 等 著、廖俊棋 审校 / 王美玲 / 后浪丨北京联合出版公司 / 2021-8 / 160.00元,暂无,富田幸光 等 著&廖俊棋 审校
https://book.douban.com/subject/35426741/,https://img2.doubanio.com/view/subject/s/public/s33870333.jpg,吴军阅读与写作讲义,构建理解他人、表达自我的能力,7.7,757人,吴军 / 新星出版社 / 2021-5-1 / 99.00元,你有没有遇到过这样的情况：一直闷头工作，却得不到自己想要的认可；明明工作成果不少，但得到提拔的永远不是自己；工作或生活中说出不合适的话，让场面很尴尬；汇报工... ,吴军
https://book.douban.com/subject/35190830/,https://img1.doubanio.com/view/subject/s/public/s33718187.jpg,DK植物大百科,探索植物的秘密世界,9.2,121人,英国DK出版社 / 刘夙、李佳、余天一 审订 / 北京科学技术出版社 / 2020-10 / 208.00元,暂无,英国DK出版社
https://book.douban.com/subject/34996717/,https://img9.doubanio.com/view/subject/s/public/s33596225.jpg,人人可懂的量子计算, ,9.2,62人,[美]克里斯·伯恩哈特（Chris Bernhardt） / 邱道文、周旭、萧利刚、林一诺、朱祎康 / 机械工业出版社 / 2020-2 / 59,暂无,克里斯·伯恩哈特
https://book.douban.com/subject/35620506/,https://img1.doubanio.com/view/subject/s/public/s34012997.jpg,如何正确求助, ,7.5,108人,[英] 海蒂·格兰特、Heidi Grant / 罗敏 / 后浪丨民主与建设出版社 / 2021-10 / 42.00元,暂无,海蒂·格兰特&Heidi Grant
https://book.douban.com/subject/30151207/,https://img2.doubanio.com/view/subject/s/public/s29698461.jpg,文明之光, ,8.9,192人,吴军 / 人民邮电出版社 / 2017-5-1 / CNY 246.00,吴军博士从对人类文明产生了重大影响却在过去被忽略的历史故事里，选择了有意思的几十个片段特写，以人文和科技、经济结合的视角，展现了一幅人类文明发展的宏大画卷。... ,吴军
https://book.douban.com/subject/35630571/,https://img2.doubanio.com/view/subject/s/public/s34022011.jpg,稀有地球,为什么复杂生命在宇宙中如此罕见,暂无,少于10人,[美]彼得·沃德（Peter D. Ward）、[美]唐纳德·布朗利（Donald Brownlee） / 刘夙 / 商务印书馆 / 2021-9 / 99.00,暂无,彼得·沃德&唐纳德·布朗利
https://book.douban.com/subject/26816283/,https://img1.doubanio.com/view/subject/s/public/s28808607.jpg,昆虫记,译自法国德拉格拉夫出版社1923-1925年原版,9.0,297人,让-亨利·法布尔 / 戚译引 / 天津人民出版社 / 2016-6-1 / CNY 49.00,暂无,让-亨利·法布尔
https://book.douban.com/subject/35069569/,https://img2.doubanio.com/view/subject/s/public/s33654731.jpg,What if？那些古怪又让人忧心的问题（畅销纪念版）, ,8.3,240人,[美]兰德尔·门罗 / 朱君玺 / 未读·探索家 天津科学技术出版社 / 2020-5 / 68.00,暂无,兰德尔·门罗
https://book.douban.com/subject/26341546/,https://img2.doubanio.com/view/subject/s/public/s30025803.jpg,大灭绝时代,一部反常的自然史,8.7,2644人,[美] 伊丽莎白·科尔伯特 / 叶盛 / 上海译文出版社 / 2015-5 / 49.00,暂无,伊丽莎白·科尔伯特
https://book.douban.com/subject/35238473/,https://img3.doubanio.com/view/subject/s/public/s33748380.jpg,DK了不起的数学思维, ,,34人,【英】DK公司/编著 / 安安/译 / 黑龙江少年儿童出版社 / 98,可能你并没有意识到，数学统治世界，我们所做的一切——从破解密码到赢得比赛，从预测彗星轨迹到破解疑案——都需要按照数学规则行事。读懂数学，你便揭开了世间万物背... ,DK公司
https://book.douban.com/subject/35140563/,https://img1.doubanio.com/view/subject/s/public/s34030139.jpg,注意缺陷多动障碍, ,8.9,52人,[美]斯蒂芬·P.欣肖、[美]凯瑟琳·埃利森 / 罗小平、郝燕 / 华中科技大学出版社 / 2020-8 / 78.00元,近年来，ADHD 的发病频率突飞猛涨，已遍及美国和世界其他各国。相比 10 年前来说，美国青年患 ADHD 的比例增长了 40%。目前，已确诊患 ADHD ... ,斯蒂芬·P.欣肖&凯瑟琳·埃利森
https://book.douban.com/subject/33408124/,https://img1.doubanio.com/view/subject/s/public/s33446079.jpg,人类起源的故事,我们是谁，我们从哪里来,8.7,522人,[美]大卫·赖克 / 叶凯雄、胡正飞 / 浙江人民出版社 / 2019-6-1 / 99.90元,暂无,大卫·赖克
https://book.douban.com/subject/35179680/,https://img9.doubanio.com/view/subject/s/public/s33713936.jpg,诗意的原子（精装珍藏版）, ,8.5,53人,[美]科特·施塔格 / 孙亚飞 / 未读·天津技术出版社 / 2020-8-1 / 78.00元,暂无,科特·施塔格
https://book.douban.com/subject/26365491/,https://img3.doubanio.com/view/subject/s/public/s28047380.jpg,程序是怎样跑起来的, ,8.0,738人,[日] 矢泽久雄 / 李逢俊 / 人民邮电出版社 / 2015-4 / 39.00元,本书从计算机的内部结构开始讲起，以图配文的形式详细讲解了二进制、内存、数据压缩、源文件和可执行文件、操作系统和应用程序的关系、汇编语言、硬件控制方法等内容，... ,矢泽久雄
https://book.douban.com/subject/35606607/,https://img2.doubanio.com/view/subject/s/public/s34002671.jpg,动物生活史, ,8.8,14人,[英]约翰·亚瑟·汤姆森（John Arthur Thomson） / 胡学亮 / 岳麓书社 / 2021 / 88.00元,《动物生活史》主要叙述了哺乳类、鸟类、爬行类、两栖类、鱼类、昆虫类、单细胞类动物的生活状态，所介绍的物种空间分布极广，欧洲、亚洲、美洲、非洲、南极洲等均有涉... ,约翰·亚瑟·汤姆森
https://book.douban.com/subject/35377250/,https://img2.doubanio.com/view/subject/s/public/s33853821.jpg,小亮老师的博物课, ,9.3,54人,张辰亮 / 天地出版社 / 2021-3 / 238.8,科普知识不高冷，博物学也能有温度！《小亮老师的博物课》是“博物君”张辰亮专为&amp;nbsp;5~12&amp;nbsp;岁的小读者们创作的一套科普读物。这套小书共包含6... ,张辰亮
https://book.douban.com/subject/26235467/,https://img1.doubanio.com/view/subject/s/public/s27752707.jpg,你不懂咖啡,有料、有趣、还有范儿的咖啡知识百科,7.4,3262人,石胁智广 / 从研喆 / 江苏凤凰文艺出版社 / 2014-11-1 / CNY 32.80,暂无,石胁智广
https://book.douban.com/subject/35574754/,https://img1.doubanio.com/view/subject/s/public/s33977987.jpg,医学简史, ,9.2,34人,[加]杰克琳·杜芬 / 李冰奇 / 江西科学技术出版社 / 2021-9-15 / 68,暂无,杰克琳·杜芬
https://book.douban.com/subject/35640722/,https://img3.doubanio.com/view/subject/s/public/s34030220.jpg,地球46亿年,人类出现之前的故事,,10人,[英] 马丁·詹金斯 文、[英] 格雷厄姆·贝克-史密斯 图 / 梁艳、谭超 / 后浪丨北京联合出版公司 / 2021-11 / 149.80元,暂无,马丁·詹金斯 文&格雷厄姆·贝克-史密斯 图
https://book.douban.com/subject/27121473/,https://img1.doubanio.com/view/subject/s/public/s29587348.jpg,大英博物馆世界简史, ,9.1,1137人,[英] 尼尔·麦格雷戈 / 余燕 / 新星出版社 / 2017-11-1 / 168.00元,《大英博物馆世界简史》由大英博物馆和英国国家广播公司（BBC）联合打造，由大英博物馆馆长尼尔·麦格雷戈亲自撰写，一共动员100多名馆员、400多名专家，编撰... ,尼尔·麦格雷戈
https://book.douban.com/subject/35249431/,https://img1.doubanio.com/view/subject/s/public/s33755217.jpg,解析流动：画说流体力学, ,9.2,20人,王洪伟 / 人民邮电出版社 / 2020-12 / 89.00元,本书是解释日常流动现象，介绍流体力学知识的科普书，在保证趣味性的同时对所涉及的流体力学知识有较为深入的讲解。在对流动现象的解释中努力保证在通俗易懂和科学严谨... ,王洪伟
https://book.douban.com/subject/26664522/,https://img1.doubanio.com/view/subject/s/public/s28340357.jpg,写给大家看的设计书（第4版）, ,8.6,2097人,Robin Williams / 苏金国、李盼 / 人民邮电出版社 / 2016-1 / 59.00元,暂无,Robin Williams
https://book.douban.com/subject/30314820/,https://img2.doubanio.com/view/subject/s/public/s32281343.jpg,常识与通识, ,8.0,1713人,阿城 / 上海三联书店 / 2019-4 / 48.00,《常识与通识》里的十二篇文章，为阿城先生为《收获》所写的专栏，原题为“煞风景”，因为讲常识，常常煞风景。这些文章写自洛杉矶、墨西哥、上海、台北……游历世界的... ,阿城
https://book.douban.com/subject/35482278/,https://img9.doubanio.com/view/subject/s/public/s33914196.jpg,毒药手帖, ,7.3,384人,[日] 涩泽龙彦 / 余梦娇 / 后浪丨九州出版社 / 2021-6 / 39.80元,暂无,涩泽龙彦
https://book.douban.com/subject/35351678/,https://img9.doubanio.com/view/subject/s/public/s33836475.jpg,AI 3.0, ,8.2,185人,[美] 梅拉妮·米歇尔 / 王飞跃、李玉珂、王晓、张慧 / 四川科学技术出版社·湛庐 / 2021-2 / 99.90元,人工智能现在正深刻地影响着我们的生产与生活，甚至关系到人类未来的前途命运，但究竟什么是人工智能？人工智能背后的原理是什么？从问世到演化至今，人工智能经历了怎... ,梅拉妮·米歇尔
https://book.douban.com/subject/35424870/,https://img1.doubanio.com/view/subject/s/public/s33918477.jpg,如何科学学外语,语言习得的真相与方法,8.1,169人,[日] 白井恭弘 / 甘菁菁 / 图灵｜人民邮电出版社 / 2021-7 / 69.80元,暂无,白井恭弘
https://book.douban.com/subject/34835117/,https://img3.doubanio.com/view/subject/s/public/s33537280.jpg,我们为什么还没有死掉,免疫系统漫游指南,8.0,690人,[澳]伊丹·本-巴拉克 (Idan Ben-Barak) / 傅贺、倪加加（校） / 重庆大学出版社 / 2020-1 / 52.00元,暂无,伊丹·本-巴拉克
https://book.douban.com/subject/1084257/,https://img9.doubanio.com/view/subject/s/public/s2226716.jpg,别闹了，费曼先生,科学顽童的故事,8.9,2696人,〔美〕费曼 / 吴程远 / 生活·读书·新知三联书店 / 2005-1 / 15元,费曼一生幽默机智、几近顽童的行止，与其在理论物理方面的成就齐名。本书与《你管别人怎么想》同享盛名，全书没有难懂的科学知识，在一件件新鲜事背后，隐然透露着人性... ,〔美〕费曼
https://book.douban.com/subject/35000433/,https://img9.doubanio.com/view/subject/s/public/s33597794.jpg,元素周期表何以解释一切, ,7.6,175人,【英】蒂姆·詹姆斯 / 左安浦 / 浙江教育出版社 / 2020-2 / 20,暂无,蒂姆·詹姆斯
